,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
466,Phone Booth,Phone Booth,1817,"[53, 80]",2003-04-04,36.377,6.857,3683,en,False
467,Prep & Landing,Prep & Landing,26809,"[16, 14, 10751]",2009-12-24,36.277,6.9,130,en,False
468,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,496,[35],2006-11-01,36.257,6.78,5314,en,False
469,Unbreakable,Unbreakable,9741,"[53, 18, 9648]",2000-11-22,36.196,7.1,9169,en,False
470,Cheaper by the Dozen,Cheaper by the Dozen,11007,"[35, 10751]",2003-12-24,36.092,6.3,2744,en,False
471,Monte Carlo,Monte Carlo,59860,"[12, 35, 10749]",2011-07-01,35.873,6.571,2079,en,False
472,Signs,Signs,2675,"[18, 53, 878, 9648]",2002-08-02,35.756,6.701,5553,en,False
473,The Client,The Client,10731,"[18, 53, 80, 9648]",1994-07-20,35.622,6.7,1101,en,False
474,The French Connection,The French Connection,1051,"[28, 80, 53]",1971-10-09,35.616,7.5,1817,en,False
475,My Cousin Vinny,My Cousin Vinny,10377,[35],1992-03-13,35.421,7.5,1558,en,False
476,The Greatest Hits,The Greatest Hits,1011082,"[18, 10402, 10749]",2024-04-05,35.305,6.6,102,en,False
477,Road to Perdition,Road to Perdition,4147,"[80, 18, 53]",2002-07-12,35.248,7.357,3569,en,False
478,Return to Halloweentown,Return to Halloweentown,34204,"[10751, 14, 35, 10770, 28]",2006-10-20,35.039,6.7,590,en,False
479,Fantastic Four,Fantastic Four,9738,"[28, 14, 878]",2005-06-29,35.034,5.786,9216,en,False
480,The Rock,The Rock,9802,"[28, 12, 53]",1996-06-07,34.67,7.1,4619,en,False
481,Snow Dogs,Snow Dogs,11888,"[35, 10751, 12]",2002-01-18,34.519,5.6,717,en,False
482,Never Let Me Go,Never Let Me Go,42188,"[18, 10749, 878]",2010-03-18,34.495,6.851,2246,en,False
483,Night at the Museum,Night at the Museum,1593,"[28, 12, 35, 10751, 14]",2006-12-20,34.492,6.6,10113,en,False
484,Fantastic Four,Fantastic Four,166424,"[28, 12, 878]",2015-08-05,34.439,4.419,5924,en,False
485,The Black Cauldron,The Black Cauldron,10957,"[16, 12, 10751, 14]",1985-07-24,34.385,6.4,1271,en,False
486,Strange Magic,Strange Magic,302429,"[10402, 16, 10751, 14]",2015-01-23,34.378,7.1,485,en,False
487,Red Tails,Red Tails,72431,"[18, 28, 12, 36, 10752]",2012-01-19,34.37,6.6,626,en,False
488,Tarzan & Jane,Tarzan & Jane,13683,"[16, 10751]",2002-06-24,34.192,5.964,609,en,False
489,Knight and Day,Knight and Day,37834,"[28, 35]",2010-06-15,34.182,6.217,4402,en,False
490,Starship Troopers,Starship Troopers,563,"[12, 28, 53, 878]",1997-11-07,34.168,7.1,4839,en,False
491,Once Upon a Time in America,Once Upon a Time in America,311,"[18, 80]",1984-05-23,34.147,8.412,5332,en,False
492,Pinocchio,Pinocchio,532639,"[14, 12, 10751]",2022-09-07,34.086,6.351,1567,en,False
493,Cinderella III: A Twist in Time,Cinderella III: A Twist in Time,16119,"[16, 10749, 10751, 14]",2007-02-06,34.041,6.5,1232,en,False
494,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,897192,"[16, 35, 10751]",2022-12-02,34.009,6.911,158,en,False
495,Miracle on 34th Street,Miracle on 34th Street,11881,"[35, 18, 10751]",1947-06-04,33.959,7.4,720,en,False
496,Die Hard 2,Die Hard 2,1573,"[28, 53]",1990-07-03,33.912,6.952,5704,en,False
497,Vacation Friends 2,Vacation Friends 2,869641,[35],2023-08-25,33.899,6.321,224,en,False
498,The Big Short,The Big Short,318846,"[35, 18]",2015-12-11,33.888,7.4,8900,en,False
499,Ed Wood,Ed Wood,522,"[35, 18, 36]",1994-09-28,33.736,7.5,2284,en,False
500,There's Something About Mary,There's Something About Mary,544,"[10749, 35]",1998-07-15,33.647,6.602,4875,en,False
501,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,9543,"[12, 14, 28]",2010-05-19,33.632,6.3,6653,en,False
502,Jingle All the Way,Jingle All the Way,9279,"[10751, 35, 12]",1996-11-21,33.614,6.039,2577,en,False
503,The Supremes at Earl's All-You-Can-Eat,The Supremes at Earl's All-You-Can-Eat,1002626,"[35, 18]",2024-08-07,33.604,7.2,10,en,False
504,TAYLOR SWIFT | THE ERAS TOUR,TAYLOR SWIFT | THE ERAS TOUR,1160164,[10402],2023-10-13,33.578,8.4,384,en,False
505,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,258509,"[10751, 12, 35, 10402, 16]",2015-12-17,33.45,6.0,1611,en,False
506,"The Good, the Bart, and the Loki","The Good, the Bart, and the Loki",846214,"[16, 35, 10751]",2021-07-07,33.437,7.272,657,en,False
507,Working Girl,Working Girl,3525,"[35, 10749, 18]",1988-12-20,33.359,6.6,934,en,False
508,True Story,True Story,245706,"[80, 18, 36]",2015-04-17,33.333,6.3,1930,en,False
509,Marvel One-Shot: All Hail the King,Marvel One-Shot: All Hail the King,253980,"[28, 35, 14]",2014-02-04,33.281,6.758,524,en,False
510,28 Weeks Later,28 Weeks Later,1562,"[27, 53, 878]",2007-04-26,33.213,6.606,4231,en,False
511,102 Dalmatians,102 Dalmatians,10481,"[10751, 35]",2000-10-07,33.178,5.5,1342,en,False
512,In Her Shoes,In Her Shoes,11931,"[35, 18, 10749]",2005-10-07,33.068,6.2,1174,en,False
513,Pete's Dragon,Pete's Dragon,294272,"[12, 10751, 14]",2016-08-10,33.061,6.4,2171,en,False
514,Déjà Vu,Déjà Vu,7551,"[28, 53, 878]",2006-11-22,33.052,6.9,4718,en,False
515,Father of the Bride,Father of the Bride,11846,"[35, 10749]",1991-12-20,32.928,6.467,1332,en,False
516,Starstruck,Starstruck,35558,"[10749, 35, 10770, 10402]",2010-02-14,32.908,7.0,1176,en,False
517,Welcome to the Club,Welcome to the Club,1015602,"[16, 35]",2022-09-08,32.77,6.434,182,en,False
518,Conan the Barbarian,Conan the Barbarian,9387,"[12, 14, 28]",1982-04-02,32.699,6.8,2459,en,False
519,Lady and the Tramp II: Scamp's Adventure,Lady and the Tramp II: Scamp's Adventure,18269,"[10751, 16, 10749, 12]",2001-02-18,32.565,6.371,1233,en,False
520,Australia,Australia,6972,"[12, 10749, 18]",2008-11-18,32.515,6.595,2257,en,False
521,The Suite Life Movie,The Suite Life Movie,60803,"[12, 35, 10751]",2011-03-25,32.484,6.1,505,en,False
522,Home Alone 4,Home Alone 4,12536,"[35, 10751, 10770]",2002-11-03,32.476,4.5,1239,en,False
523,Dashing Through the Snow,Dashing Through the Snow,1001884,"[14, 10751, 35]",2023-11-16,32.453,6.329,105,en,False
524,Spooky Buddies,Spooky Buddies,70587,"[35, 10751, 9648, 10770]",2011-09-20,32.439,6.1,150,en,False
525,Aliens of the Deep,Aliens of the Deep,22559,[99],2005-01-28,32.385,6.1,66,en,False
526,Date Night,Date Night,35056,"[35, 28, 12]",2010-04-08,32.383,6.1,2810,en,False
527,Onward,Onward,508439,"[10751, 16, 12, 35, 14]",2020-02-29,32.289,7.686,6074,en,False
528,Ron's Gone Wrong,Ron's Gone Wrong,482321,"[16, 878, 10751, 35]",2021-10-14,32.221,7.9,1831,en,False
529,Willow,Willow,847,"[28, 12, 14]",1988-05-20,32.21,7.0,1899,en,False
530,Mrs. Doubtfire,Mrs. Doubtfire,788,"[35, 18, 10751]",1993-11-24,32.203,7.2,6038,en,False
531,Inspector Gadget 2,Inspector Gadget 2,19766,"[28, 12, 35, 10751]",2003-03-11,32.159,4.1,364,en,False
532,Underwater,Underwater,443791,"[27, 878, 28, 12]",2020-01-08,32.133,6.287,3072,en,False
533,The Parent Trap,The Parent Trap,19186,"[35, 10751]",1961-05-13,32.087,7.0,367,en,False
534,Phineas and Ferb the Movie: Candace Against the Universe,Phineas and Ferb the Movie: Candace Against the Universe,594328,"[10751, 16, 878, 35]",2020-08-27,31.946,7.273,366,en,False
535,Copycat,Copycat,1710,"[53, 80, 9648, 27]",1995-10-27,31.894,6.5,936,en,False
536,Beverly Hills Chihuahua,Beverly Hills Chihuahua,14405,"[35, 10751, 12, 10749]",2008-10-03,31.883,5.373,1042,en,False
537,Thumbelina,Thumbelina,28032,"[16, 10751, 14, 10749, 10402]",1994-03-30,31.763,6.4,484,en,False
538,The Night House,The Night House,547565,"[18, 27, 9648, 53]",2021-07-15,31.668,6.613,1109,en,False
539,Volcano,Volcano,10357,"[878, 28, 18, 53]",1997-04-25,31.664,5.92,1500,en,False
540,Calendar Girls,Calendar Girls,8696,"[18, 35]",2003-09-02,31.541,6.5,370,en,False
541,L'Immortale,The Immortal,599845,"[80, 18, 53]",2019-12-05,31.482,6.648,464,it,False
542,Julia,Julia,42222,"[18, 10749, 53]",1977-10-01,31.464,6.5,142,en,False
543,All About Steve,All About Steve,23706,[35],2009-08-06,31.399,4.9,973,en,False
544,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,55301,"[35, 14, 10751, 10402, 16]",2011-12-14,31.236,5.7,2157,en,False
545,Romeo + Juliet,Romeo + Juliet,454,"[18, 10749]",1996-11-01,31.147,6.8,4943,en,False
546,Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,642,"[37, 12]",1969-09-23,31.126,7.617,2157,en,False
547,Happier Than Ever: A Love Letter to Los Angeles,Happier Than Ever: A Love Letter to Los Angeles,853088,"[10402, 99]",2021-09-03,31.091,7.9,119,en,False
548,Once Upon a Studio,Once Upon a Studio,1139087,"[16, 10751, 14, 35]",2023-09-24,30.981,8.3,347,en,False
549,Books of Blood,Books of Blood,715123,"[27, 878]",2020-10-07,30.904,6.329,426,en,False
550,The Beach,The Beach,1907,"[18, 12, 10749, 53]",2000-02-03,30.844,6.482,4302,en,False
551,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,421,"[12, 35, 18]",2004-12-10,30.742,7.095,2828,en,False
552,Hawaiian Vacation,Hawaiian Vacation,77887,"[16, 10751, 35]",2011-06-16,30.638,7.0,655,en,False
553,The Guardians of the Galaxy Holiday Special,The Guardians of the Galaxy Holiday Special,774752,"[35, 878, 12]",2022-11-24,30.602,7.156,1956,en,False
554,Flight of the Phoenix,Flight of the Phoenix,11866,"[28, 12, 18]",2004-12-17,30.501,6.0,845,en,False
555,The Paloni Show! Halloween Special!,The Paloni Show! Halloween Special!,1019105,"[16, 35, 27]",2022-10-17,30.498,6.2,30,en,False
556,Chain Reaction,Chain Reaction,12123,"[878, 28, 18, 53]",1996-08-02,30.192,5.73,1044,en,False
557,The Aftermath,The Aftermath,433502,"[10752, 18, 10749]",2019-03-01,30.009,6.4,649,en,False
558,Father of the Bride Part II,Father of the Bride Part II,11862,"[35, 10751]",1995-12-08,29.927,6.2,725,en,False
559,Hot Shots! Part Deux,Hot Shots! Part Deux,9255,"[28, 35, 10752]",1993-05-21,29.798,6.539,1816,en,False
560,Frozen Fever,Frozen Fever,326359,"[16, 10751, 12, 35]",2015-03-09,29.767,6.8,1810,en,False
561,Far from the Madding Crowd,Far from the Madding Crowd,250734,"[18, 10749]",2015-04-23,29.659,7.0,1015,en,False
562,The Waterboy,The Waterboy,10663,[35],1998-11-06,29.635,6.056,1783,en,False
563,Bedazzled,Bedazzled,1636,"[14, 35, 10749]",2000-10-19,29.405,6.059,1865,en,False
564,Live Free or Die Hard,Live Free or Die Hard,1571,"[28, 53]",2007-06-20,29.377,6.622,5731,en,False
565,The Shape of Water,The Shape of Water,399055,"[18, 14, 10749]",2017-12-01,29.363,7.246,12026,en,False
566,National Treasure: Book of Secrets,National Treasure: Book of Secrets,6637,"[28, 12, 9648, 53]",2007-12-13,29.325,6.4,5073,en,False
567,Flicka: Country Pride,Flicka: Country Pride,105768,"[18, 10751]",2012-05-01,29.196,6.5,86,en,False
568,Dr. Dolittle 3,Dr. Dolittle 3,18843,"[35, 10751, 14]",2006-04-25,29.106,5.1,443,en,False
569,Elton John Live: Farewell from Dodger Stadium,Elton John Live: Farewell from Dodger Stadium,1050281,[10402],2022-11-20,29.088,8.1,16,en,False
570,A Haunting in Venice,A Haunting in Venice,945729,"[9648, 53, 80]",2023-09-13,29.058,6.649,2215,en,False
571,Herbie Goes Bananas,Herbie Goes Bananas,12129,"[14, 35, 10751, 12]",1980-06-25,28.918,5.2,222,en,False
572,The Muppet Christmas Carol,The Muppet Christmas Carol,10437,"[10402, 35, 10751, 14, 18]",1992-12-10,28.912,7.4,949,en,False
573,Garfield: A Tail of Two Kitties,Garfield: A Tail of Two Kitties,9513,"[16, 35, 10751, 12, 18, 14]",2006-06-15,28.89,5.6,2162,en,False
574,Murder on the Orient Express,Murder on the Orient Express,392044,"[9648, 18, 80]",2017-11-03,28.862,6.7,9835,en,False
575,White Men Can't Jump,White Men Can't Jump,10158,"[35, 18]",1992-03-27,28.728,6.6,1330,en,False
576,Don't Say a Word,Don't Say a Word,12103,"[53, 9648]",2001-09-28,28.72,6.245,896,en,False
577,Belle's Magical World,Belle's Magical World,20235,"[16, 10751]",1998-02-16,28.685,6.154,451,en,False
578,Sharpay's Fabulous Adventure,Sharpay's Fabulous Adventure,60405,"[10751, 10402]",2011-04-19,28.675,6.0,537,en,False
579,G-Force,G-Force,19585,"[16, 10751, 14, 28, 12, 35]",2009-07-24,28.661,5.451,1844,en,False
580,LEGO Marvel Avengers: Code Red,LEGO Marvel Avengers: Code Red,1154598,"[16, 28, 10751]",2023-10-26,28.625,6.689,98,en,False
581,What Lies Beneath,What Lies Beneath,2655,"[18, 27, 9648, 53]",2000-07-21,28.624,6.413,1793,en,False
582,Hannah Montana: The Movie,Hannah Montana: The Movie,18126,"[35, 18, 10751, 10402, 10749]",2009-04-10,28.565,6.6,1987,en,False
583,Joy Ride,Joy Ride,10866,"[9648, 53, 18]",2001-10-05,28.547,6.5,1163,en,False
584,Fantasia,Fantasia,756,"[16, 10751, 14]",1940-11-13,28.527,7.4,3015,en,False
585,Dug's Special Mission,Dug's Special Mission,24589,"[16, 35, 10751]",2009-11-10,28.519,7.0,410,en,False
586,Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,Marvel Studios Assembled: The Making of the Guardians of the Galaxy Vol. 3,1165487,[99],2023-09-12,28.426,6.2,11,en,False
587,Planes,Planes,151960,"[16, 10751, 12, 35]",2013-08-09,28.309,5.898,1662,en,False
588,The Hurricane,The Hurricane,10400,[18],1999-09-17,28.224,7.417,1361,en,False
589,King Arthur,King Arthur,9477,"[12, 10752, 36, 28, 18]",2004-07-07,28.149,6.3,2663,en,False
590,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,268238,"[18, 35]",2015-02-26,28.125,6.415,704,en,False
591,Herbie Fully Loaded,Herbie Fully Loaded,11451,"[35, 10751, 12, 14, 10749]",2005-06-22,28.104,5.776,2248,en,False
592,Splash,Splash,2619,"[35, 10749, 14]",1984-03-09,27.848,6.3,1327,en,False
593,The Ewok Adventure,The Ewok Adventure,1884,"[12, 10751, 14, 878, 10770]",1984-11-25,27.794,5.9,359,en,False
594,DuckTales: The Movie - Treasure of the Lost Lamp,DuckTales: The Movie - Treasure of the Lost Lamp,10837,"[12, 16, 10751, 35, 14]",1990-08-03,27.768,6.7,857,en,False
595,Kitbull,Kitbull,574074,"[16, 10751, 18]",2019-01-18,27.593,7.959,364,en,False
596,Sleeping with the Enemy,Sleeping with the Enemy,7442,"[18, 80, 53]",1991-01-13,27.52,6.494,1056,en,False
597,"Love, Simon","Love, Simon",449176,"[35, 18, 10749]",2018-02-16,27.479,8.0,6002,en,False
598,Daredevil,Daredevil,9480,"[14, 28]",2003-02-14,27.474,5.265,5018,en,False
599,Bringing Down the House,Bringing Down the House,10678,"[35, 18]",2003-03-07,27.42,5.988,685,en,False
600,The Omen,The Omen,794,"[27, 53]",1976-06-25,27.328,7.4,2092,en,False
601,The X Files,The X Files,846,"[9648, 878, 53]",1998-06-19,27.283,6.9,1585,en,False
602,What Happens in Vegas,What Happens in Vegas,9029,"[35, 10749]",2008-05-07,27.279,6.091,3015,en,False
603,Evita,Evita,8818,"[36, 18, 10402]",1996-12-14,27.152,6.1,470,en,False
604,Young Black Stallion,Young Black Stallion,42418,"[12, 18, 10751]",2003-12-25,27.14,6.5,96,en,False
605,"Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",359940,"[80, 18]",2017-12-01,27.123,8.07,10010,en,False
606,101 Dalmatians II: Patch's London Adventure,101 Dalmatians II: Patch's London Adventure,13654,"[10751, 16, 12, 35]",2002-11-06,27.095,6.031,1157,en,False
607,Marvel Studios Assembled: The Making of Black Panther: Wakanda Forever,Marvel Studios Assembled: The Making of Black Panther: Wakanda Forever,1076032,[99],2023-02-07,27.068,6.8,42,en,False
608,Timeless Heroes: Indiana Jones & Harrison Ford,Timeless Heroes: Indiana Jones & Harrison Ford,1199447,[99],2023-12-01,26.988,7.684,19,en,False
609,Gone in Sixty Seconds,Gone in Sixty Seconds,9679,"[28, 80, 53]",2000-06-09,26.897,6.4,4370,en,False
610,Flightplan,Flightplan,9315,"[53, 18, 9648]",2005-09-22,26.853,6.5,2580,en,False
611,Cheaper by the Dozen 2,Cheaper by the Dozen 2,9641,"[35, 10751, 12]",2005-12-21,26.802,6.2,1958,en,False
612,Fresh,Fresh,787752,"[27, 53]",2022-03-03,26.795,6.975,1544,en,False
613,Assassin's Creed,Assassin's Creed,121856,"[28, 12, 878]",2016-12-21,26.599,5.427,7645,en,False
614,Kim Possible,Kim Possible,520720,"[10751, 28, 12, 35, 10770]",2019-02-15,26.415,5.5,256,en,False
615,Lady and the Tramp,Lady and the Tramp,512895,"[10751, 10749, 35]",2019-11-12,26.393,7.221,1534,en,False
616,LEGO Star Wars Holiday Special,LEGO Star Wars Holiday Special,732670,"[16, 10751, 878, 12, 35]",2020-11-17,26.309,6.5,318,en,False
617,12 Rounds,12 Rounds,17134,"[28, 53, 80]",2009-03-19,26.29,5.9,763,en,False
618,Jojo Rabbit,Jojo Rabbit,515001,"[35, 10752, 18]",2019-10-18,26.24,8.0,9436,en,False
619,Nine to Five,Nine to Five,19494,[35],1980-12-18,26.088,6.9,479,en,False
620,A Goofy Movie,A Goofy Movie,15789,"[10749, 16, 10751, 35, 12]",1995-04-07,20.03,7.0,1733,en,False
621,Upside-Down Magic,Upside-Down Magic,671583,"[14, 10751, 10770]",2020-07-31,20.54,7.135,248,en,False
622,Winnie the Pooh,Winnie the Pooh,51162,"[16, 10751, 35, 12]",2011-04-06,21.03,6.9,856,en,False
623,Fresh,Fresh,787752,"[27, 53]",2022-03-03,26.795,6.974,1543,en,False
624,Fantasia,Fantasia,756,"[16, 10751, 14]",1940-11-13,28.527,7.353,3014,en,False
625,Return to Halloweentown,Return to Halloweentown,34204,"[10751, 14, 35, 10770, 28]",2006-10-20,35.039,6.7,590,en,False
626,3 Men and a Little Lady,3 Men and a Little Lady,11630,"[10751, 35]",1990-11-21,14.977,5.9,518,en,False
627,The Drop,The Drop,154400,"[18, 80]",2014-09-12,24.819,6.8,2135,en,False
628,Bee Season,Bee Season,24618,"[18, 10751]",2005-09-03,14.822,5.086,92,en,False
629,Gnomeo & Juliet,Gnomeo & Juliet,45772,"[16, 10751]",2011-01-13,21.444,5.9,1922,en,False
630,The Black Cauldron,The Black Cauldron,10957,"[16, 12, 10751, 14]",1985-07-24,34.385,6.419,1271,en,False
631,Strange Magic,Strange Magic,302429,"[10402, 16, 10751, 14]",2015-01-23,34.378,7.1,485,en,False
632,Red Tails,Red Tails,72431,"[18, 28, 12, 36, 10752]",2012-01-19,34.37,6.6,626,en,False
633,Shallow Hal,Shallow Hal,9889,"[35, 10749]",2001-11-01,25.179,6.158,2856,en,False
634,Olaf's Frozen Adventure,Olaf's Frozen Adventure,460793,"[16, 10751, 12, 35, 14]",2017-10-27,22.928,6.467,1416,en,False
635,The Lone Ranger,The Lone Ranger,57201,"[28, 12, 37]",2013-07-03,21.153,6.1,5764,en,False
636,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,897192,"[16, 35, 10751]",2022-12-02,34.009,6.911,158,en,False
637,Lady and the Tramp,Lady and the Tramp,512895,"[10751, 10749, 35]",2019-11-12,26.393,7.221,1534,en,False
638,Coyote Ugly,Coyote Ugly,6282,"[35, 18, 10402, 10749]",2000-07-30,23.623,6.259,2051,en,False
639,Ed Wood,Ed Wood,522,"[35, 18, 36]",1994-09-28,33.736,7.5,2284,en,False
640,The Guardian,The Guardian,4643,"[28, 12, 18]",2006-09-28,25.212,7.1,1500,en,False
641,Next Goal Wins,Next Goal Wins,621587,"[35, 18]",2023-11-16,25.196,6.4,424,en,False
642,Shallow Hal,Shallow Hal,9889,"[35, 10749]",2001-11-01,25.179,6.158,2856,en,False
643,Loop,Loop,574089,"[16, 10751]",2019-01-10,25.169,6.7,188,en,False
644,Sky High,Sky High,11459,"[12, 35, 10751]",2005-07-29,25.099,6.2,2271,en,False
645,The Favourite,The Favourite,375262,"[18, 35, 53, 36]",2018-11-23,25.004,7.5,5426,en,False
646,Million Dollar Arm,Million Dollar Arm,198185,[18],2014-05-09,24.989,6.7,605,en,False
647,Hot Shots!,Hot Shots!,9595,"[28, 35, 10752]",1991-07-31,24.92,6.6,2135,en,False
648,Swiss Family Robinson,Swiss Family Robinson,18444,"[12, 10751]",1960-12-21,24.872,6.9,302,en,False
649,The Drop,The Drop,154400,"[18, 80]",2014-09-12,24.819,6.8,2135,en,False
650,Jumper,Jumper,8247,"[28, 12, 878]",2008-02-13,24.818,6.2,5710,en,False
651,What's Your Number?,What's Your Number?,63492,"[35, 10749]",2011-09-30,24.684,6.481,2312,en,False
652,The Adventures of Huck Finn,The Adventures of Huck Finn,34723,"[12, 18, 10751]",1993-04-02,24.632,6.2,179,en,False
653,Bono & The Edge: A Sort of Homecoming with Dave Letterman,Bono & The Edge: A Sort of Homecoming with Dave Letterman,1073704,"[99, 10402]",2023-03-17,24.574,7.8,16,en,False
654,Scusa ma ti chiamo amore,Sorry if I Love You,34494,[35],2008-01-25,24.45,5.945,695,it,False
655,The Three Musketeers,The Three Musketeers,10057,"[28, 12, 35]",1993-11-11,24.358,6.388,948,en,False
656,Bad Times at the El Royale,Bad Times at the El Royale,446021,"[53, 9648, 80]",2018-10-04,24.268,6.8,3512,en,False
657,Chip an' Dale,Chip an' Dale,53478,"[16, 35]",1947-11-28,24.256,6.6,84,en,False
658,Nona,Nona,852721,[16],2021-08-27,24.209,6.2,73,en,False
659,The Banshees of Inisherin,The Banshees of Inisherin,674324,"[18, 35]",2022-10-20,24.09,7.46,2679,en,False
660,The Counselor,The Counselor,109091,"[53, 80, 18]",2013-10-25,24.077,5.3,1834,en,False
661,ब्रह्मास्त्र पहला भाग: शिवा,Brahmāstra Part One: Shiva,496331,"[14, 28, 12]",2022-09-08,23.919,6.5,163,hi,False
662,Prom Dates,Prom Dates,1227780,[35],2024-05-02,23.86,5.152,23,en,False
663,The Santa Clause,The Santa Clause,11395,"[14, 18, 35, 10751]",1994-11-11,23.848,6.488,2015,en,False
664,Crazy Heart,Crazy Heart,25196,"[18, 10402, 10749]",2009-12-16,23.806,6.92,1034,en,False
665,Aladdin and the King of Thieves,Aladdin and the King of Thieves,11238,"[12, 16, 10751]",1996-05-20,23.712,6.26,1834,en,False
666,The Phone Call,The Phone Call,220809,[18],2013-10-20,23.71,7.3,63,en,False
667,The Other Side of the Door,The Other Side of the Door,364116,"[53, 27]",2016-02-25,23.682,5.6,818,en,False
668,Coyote Ugly,Coyote Ugly,6282,"[35, 18, 10402, 10749]",2000-07-30,23.623,6.259,2052,en,False
669,Sissi - Schicksalsjahre einer Kaiserin,Sissi: The Fateful Years of an Empress,459,"[10749, 18, 36]",1957-12-18,23.592,7.2,328,de,False
670,Twenty Something,Twenty Something,852719,"[16, 35, 18]",2021-08-27,23.552,7.227,75,en,False
671,The Darjeeling Limited,The Darjeeling Limited,4538,"[12, 18, 35]",2007-09-07,23.482,7.164,3511,en,False
672,Obi-Wan Kenobi: A Jedi's Return,Obi-Wan Kenobi: A Jedi's Return,1015606,[99],2022-09-07,23.475,6.8,982,en,False
673,Stitch! The Movie,Stitch! The Movie,15567,"[35, 12, 10751, 16]",2003-08-26,23.455,6.447,691,en,False
674,The Return of Jafar,The Return of Jafar,15969,"[10751, 12, 16, 10749]",1994-05-20,23.255,6.247,3320,en,False
675,Wendy Wu: Homecoming Warrior,Wendy Wu: Homecoming Warrior,61717,"[10751, 28, 12, 10770]",2006-06-16,23.23,6.2,415,en,False
676,The Rescuers,The Rescuers,11319,"[14, 10751, 16, 12]",1977-06-22,23.215,6.8,2450,en,False
677,Cow Belles,Cow Belles,24801,"[35, 10751, 10770]",2006-03-24,23.032,5.5,246,en,False
678,Kronk's New Groove,Kronk's New Groove,13417,"[16, 35, 10751]",2005-12-05,23.024,6.421,1255,en,False
679,Cinderella Man,Cinderella Man,921,"[10749, 18, 36]",2005-06-02,23.021,7.547,2149,en,False
680,The Santa Clause 2,The Santa Clause 2,9021,"[14, 35, 10751]",2002-09-29,23.006,5.967,1280,en,False
681,The Wizards Return: Alex vs. Alex,The Wizards Return: Alex vs. Alex,178682,"[10751, 35, 10770, 14]",2013-06-01,22.985,6.9,713,en,False
682,The Wild,The Wild,9904,"[10751, 16]",2006-04-06,22.946,5.545,1034,en,False
683,Olaf's Frozen Adventure,Olaf's Frozen Adventure,460793,"[16, 10751, 12, 35, 14]",2017-10-27,22.928,6.467,1416,en,False
684,Office Space,Office Space,1542,[35],1999-02-19,22.827,7.378,2932,en,False
685,Air Force One,Air Force One,9772,"[28, 53]",1997-07-25,22.74,6.5,2905,en,False
686,Marvel One-Shot: Item 47,Marvel One-Shot: Item 47,119569,"[878, 28, 14]",2012-08-29,22.691,6.45,535,en,False
687,Just My Luck,Just My Luck,10025,"[35, 18, 10751, 14, 10749]",2006-05-12,22.691,6.142,1871,en,False
688,Home Sweet Home Alone,Home Sweet Home Alone,654974,"[35, 80, 10751]",2021-11-11,22.665,4.9,611,en,False
689,Frankenweenie,Frankenweenie,33914,"[10751, 14, 878, 27]",1984-12-14,22.581,6.9,391,en,False
690,Adventures in Babysitting,Adventures in Babysitting,360606,"[10770, 12, 10751, 35]",2016-06-24,22.557,7.3,409,en,False
691,Gulliver's Travels,Gulliver's Travels,38745,"[10751, 35, 12, 14]",2010-12-23,22.545,5.206,2359,en,False
692,The Omen,The Omen,806,"[27, 9648, 53]",2006-06-06,22.528,5.6,1055,en,False
693,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,76535,"[878, 14]",2011-10-25,22.481,6.834,470,en,False
694,Drumline,Drumline,13497,"[18, 10749, 35, 10402]",2002-12-13,22.46,6.906,500,en,False
695,Invincible,Invincible,11652,"[18, 36]",2006-08-25,22.458,7.0,913,en,False
696,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids",9354,"[12, 35, 10751, 878]",1989-06-23,22.447,6.3,2998,en,False
697,Ice Age: A Mammoth Christmas,Ice Age: A Mammoth Christmas,79218,"[16, 10751, 10770]",2011-11-24,22.412,6.5,633,en,False
698,The Mountain Between Us,The Mountain Between Us,290512,"[18, 12, 10749]",2017-10-05,22.41,6.7,2322,en,False
699,Enemy of the State,Enemy of the State,9798,"[28, 18, 53]",1998-11-20,22.352,7.0,3764,en,False
700,Grimcutty,Grimcutty,1024530,[27],2022-10-10,22.273,5.169,370,en,False
701,The Heat,The Heat,136795,"[28, 35, 80]",2013-06-27,22.237,6.6,3884,en,False
