,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
4988,ريتسا,Ritsa: Three Colors of Love,807282,"[10749, 18]",2021-12-15,1.081,10.0,2,ar,False
4989,Liss Pereira: Reteniendo Liquidos,Liss Pereira: Reteniendo Liquidos,594006,[35],2019-04-10,1.078,6.1,5,es,False
4990,Gouden Genen: Het geheim van Nederlandse springpaarden,Golden Genes: The secret of Dutch jumpers,892873,[99],2017-01-22,1.077,8.0,1,nl,False
4991,Fluerne på væggen,Flies on the Wall,57272,[53],2005-08-12,1.077,4.9,15,da,False
4992,Wiegenlieder,Lullaby,211533,[99],2010-02-14,1.075,10.0,1,de,False
4993,Bitchkram,Bitch Hug,139575,[18],2012-10-19,1.074,6.0,12,sv,False
4994,Korridoren,The Corridor,392884,[18],1968-12-11,1.07,6.2,4,sv,False
4995,Nyara: The Kidnapping,Nyara: The Kidnapping,902873,[],2020-12-29,1.068,2.0,1,en,False
4996,Oublie-moi,Forget Me,48500,[18],1995-01-24,1.067,5.9,12,fr,False
4997,Kedibone,Kedibone,978630,[18],2020-01-02,1.065,5.0,3,st,False
4998,The Kitchen,The Kitchen,330299,[35],1961-08-14,1.065,7.0,2,en,False
4999,Nerd,Nerd,727951,"[12, 35]",2019-09-01,1.064,1.0,1,pl,False
5000,Todo lo que sería Lucas Lauriente,Todo lo que sería Lucas Lauriente,516535,[35],2018-04-06,1.488,6.4,5,es,False
5001,Las maestras de la República,Las maestras de la República,222088,[99],2013-03-14,1.488,6.0,1,en,False
5002,Докато Ая спеше,While Aya Was Sleeping,547169,[18],2016-10-21,1.481,3.8,3,bg,False
5003,Fuerte Apache,Fuerte Apache,112191,[],2007-01-26,1.481,0.0,0,es,False
5004,셀럽은 회의 중,Celeb Five: Behind the Curtain,929373,[35],2022-04-01,1.478,3.8,5,ko,False
5005,Uradi,Uradi,919445,"[53, 18, 80]",2021-12-13,1.476,5.0,3,sw,False
5006,La petite prairie aux bouleaux,The Birch-Tree Meadow,184931,[18],2003-02-12,1.219,8.0,2,fr,False
5007,Маймуна,Monkey,425631,[18],2016-09-30,0.631,7.0,2,bg,False
5008,Nøgle hus spejl,Key House Mirror,318043,"[18, 10749]",2015-10-22,1.463,6.6,10,da,False
5009,Before Valentine's,Before Valentine's,1082109,"[35, 10749]",2022-02-22,1.456,2.0,1,en,False
5010,David Spade: Nothing Personal,David Spade: Nothing Personal,953138,[35],2022-04-26,1.452,5.3,13,en,False
5011,Trois années,Three Years,533909,"[18, 35]",1990-08-29,1.246,6.7,3,fr,False
5012,Gollu Aur Pappu,Gollu Aur Pappu,309138,[],2014-11-21,1.452,4.7,3,hi,False
5013,Het gezin van Paemel,The van Paemel Family,278364,"[36, 18]",1986-01-01,0.621,5.8,5,nl,False
5014,Somos gente honrada,Here's the Deal,180410,[35],2013-06-14,1.318,4.9,22,es,False
5015,Lotto,Lotto,33412,[35],2006-06-06,1.445,6.0,10,da,False
5016,Red Sea,Red Sea,535791,[99],2016-12-12,0.72,6.5,2,de,False
5017,Alexis de Anda: Mea Culpa,Alexis de Anda: Mea Culpa,486299,[35],2017-11-10,1.281,3.8,4,es,False
5018,Bad Luck,Bad Luck,322464,"[80, 35]",2015-07-02,1.442,6.4,11,de,False
5019,Urge to Kill,Urge to Kill,315766,[80],1960-03-01,1.441,2.5,1,en,False
5020,நீ எங்கே என் அன்பே,Anaamika,263428,[53],2014-05-01,1.027,5.3,3,ta,False
5021,Biko,Biko,1034487,"[18, 10749]",2022-10-13,1.025,2.0,1,ms,False
5022,Smart Casuals,Smart Casuals,1294403,[10749],2024-04-12,1.023,5.0,1,en,False
5023,Simplemente Manu NNa,Simplemente Manu NNa,456432,[35],2017-05-05,1.021,3.8,5,en,False
5024,The Pot Carriers,The Pot Carriers,376183,[35],1962-03-10,1.019,6.1,5,en,False
5025,Johanna Nordström: Ring Polisen,Call the Police,1036028,[35],2022-11-15,1.016,6.0,2,sv,False
5026,Arianna,Arianna,636528,[18],2017-09-03,1.015,0.0,0,it,False
5027,Ricardo O'Farrill: Abrazo Genial,Ricardo O'Farrill: Abrazo Genial,381685,[35],2016-12-12,1.015,4.1,7,es,False
5028,Beyond 'The Golden Compass': The Magic of Philip Pullman,Beyond 'The Golden Compass': The Magic of Philip Pullman,1100301,[99],2007-11-07,1.014,10.0,1,en,False
5029,Anton,Trapped,48726,[18],2008-10-10,1.014,4.4,5,en,False
5030,Magical Reef: The Islands of the Four Kings,Magical Reef: The Islands of the Four Kings,724469,[99],2020-07-14,1.009,0.0,0,en,False
5031,Showtime 1958,Showtime 1958,970728,[18],2020-06-07,1.008,5.0,3,ms,False
5032,Cœur de Pierre,Heart of Stone,622741,[99],2019-09-04,1.008,10.0,2,fr,False
5033,Underbara älskade,Suddenly,40785,[18],2006-12-22,1.006,4.8,10,sv,False
5034,No Trees in the Street,No Trees in the Street,261419,"[18, 80]",1959-03-03,1.005,5.8,9,en,False
5035,Mischka,Mischka,82235,"[10751, 35, 18]",2002-02-20,1.004,5.3,10,fr,False
5036,Veve,Veve,314520,"[18, 80]",2014-06-20,0.999,6.2,9,en,False
5037,The Cheating Game,The Cheating Game,1140227,"[18, 10749]",2023-07-26,0.998,0.0,0,tl,False
5038,Sara lär sig folkvett,Sara Learns Manners,448512,[35],1937-08-08,0.995,5.0,2,sv,False
5039,Lật Mặt,Face Off,405886,[35],2015-03-11,0.995,5.5,2,vi,False
5040,Capace,Caps,765651,[18],2017-10-27,1.386,6.0,4,ro,False
5041,Străjerii,The Sentries,588086,[10751],2018-06-25,0.775,7.5,4,ro,False
5042,Mark Normand: Soup to Nuts,Mark Normand: Soup to Nuts,1156017,[35],2023-07-25,0.801,5.7,12,en,False
5043,Leanne Morgan: I'm Every Woman,Leanne Morgan: I'm Every Woman,1109502,[35],2023-04-11,1.38,5.1,8,en,False
5044,Alles stroomt,Upstream,112033,[18],2009-10-08,1.38,7.2,4,nl,False
5045,Herbstgold,Autumn Gold,98326,[99],2010-07-08,0.99,5.2,3,de,False
5046,Jak pokonać kaca,How to Deal with a Hangover,1022771,[18],2014-08-14,1.373,2.5,2,pl,False
5047,The Hunt for Transylvanian Gold,The Hunt for Transylvanian Gold,519442,"[99, 36]",2017-01-25,1.373,8.4,5,en,False
5048,Secondo me,In My Opinion,411192,[99],2016-08-10,1.152,0.0,0,it,False
5049,Hellegat,Hellegat,618521,[18],1980-10-02,1.366,0.0,0,nl,False
5050,Solo una vez,Just One Time,817566,[18],2021-06-11,1.361,7.0,16,es,False
5051,Blippi's Big Dino Adventure,Blippi's Big Dino Adventure,1164994,[10751],2023-08-25,0.721,6.0,1,en,False
5052,Fernando Sanjiao: Hombre,Fernando Sanjiao: Hombre,526231,[35],2018-05-25,1.352,5.0,3,es,False
5053,பபூன்,Buffoon,826448,"[18, 35]",2022-09-23,1.23,5.5,2,ta,False
5054,Non dirlo a nessuno,Non dirlo a nessuno,1031094,[18],2022-09-07,1.348,5.5,2,it,False
5055,Asfaltenglene,Asfaltenglene,69246,"[10751, 12]",2010-02-26,1.236,3.0,3,no,False
5056,Soul II Soul,Soul II Soul,1003827,[10402],2017-01-01,1.337,0.0,0,en,False
5057,Post Truth Times,Post Truth Times,554276,[99],2018-04-03,1.337,7.0,1,en,False
5058,Hijos de papá,Spoiled Children,304019,[35],1980-12-18,1.337,5.0,3,es,False
5059,18% сиво,18% Grey,667635,[18],2020-01-24,1.023,7.0,4,bg,False
5060,Hakkunde,Hakkunde,557445,"[35, 18]",2017-08-04,0.948,2.0,1,en,False
5061,De fil en aiguilles,Hanging by a Thread,301437,[99],2014-01-01,0.948,0.0,0,fr,False
5062,Rocanrol Cowboys,Ratones Paranoicos: The Band That Rocked Argentina,783603,"[99, 10402]",2019-11-14,0.946,4.5,2,es,False
5063,Camí Lliure,Free Way,750482,[99],2020-09-22,0.946,4.0,1,es,False
5064,Der Schnitt durch die Kehle oder Die Auferstehung des Adalbert Stifter,Der Schnitt durch die Kehle oder Die Auferstehung des Adalbert Stifter,719722,[99],2003-01-01,0.946,6.0,1,de,False
5065,الحارة,The Alleys,796161,"[53, 18, 80]",2021-08-08,0.945,7.1,9,ar,False
5066,من وإلى مير,"From Meir, to Meir",943429,[99],2021-06-28,0.944,5.0,2,ar,False
5067,Glastonbury the Movie in Flashback,Glastonbury the Movie in Flashback,115964,[99],1995-04-08,0.944,6.7,3,en,False
5068,Yuri Marçal: Ledo Engano,Yuri Marçal: Honest Mistake,979522,[35],2022-06-02,0.942,7.2,8,pt,False
5069,Bjørnøya,Bear Island,285198,[99],2014-10-10,0.941,5.9,4,no,False
5070,Keith Robinson: Different Strokes,Keith Robinson: Different Strokes,1302322,[35],2024-06-10,0.94,4.8,4,en,False
5071,Cicliste per Caso – Grizzly Tour,Grizzly Tour,822581,"[99, 12]",2020-12-02,0.939,8.0,1,it,False
5072,Couple of Days,Couple of Days,475943,"[18, 10749]",2016-02-05,0.938,3.0,2,en,False
5073,The Visit,The Visit,459990,[18],2015-06-01,0.938,5.5,2,en,False
5074,Super Monsters: Vida's First Halloween,Super Monsters: Vida's First Halloween,636561,"[16, 10751, 35]",2019-10-04,0.935,4.9,9,en,False
5075,Söderkåkar,Shanty Town,356385,[35],1932-08-25,0.934,5.0,2,sv,False
5076,Douche,Douche,850251,"[35, 18]",2018-05-04,0.932,10.0,1,sv,False
5077,"Alex Fernández, el mejor comediante del mundo",Alex Fernández: The Best Comedian in the World,667040,[35],2020-01-23,0.93,4.6,5,es,False
5078,Dead Donkeys Fear No Hyenas,Dead Donkeys Fear No Hyenas,468025,[99],2017-03-18,0.93,6.3,3,en,False
5079,My Dad's on Death Row,My Dad's on Death Row,1004469,[99],2016-11-27,0.925,0.0,0,en,False
5080,Coming from Insanity,Coming from Insanity,678342,"[80, 18]",2019-06-14,0.925,5.0,2,en,False
5081,La boda del señor cura,Father Cami's Wedding,418506,[18],1979-12-20,0.924,3.0,2,es,False
5082,The British Garden: Life and Death on Your Lawn,The British Garden: Life and Death on Your Lawn,988345,[99],2017-07-11,0.923,8.0,2,en,False
5083,The Haunted Journey,The Haunted Journey,1013443,"[16, 12]",2006-08-13,0.921,0.0,0,en,False
5084,5 Seconds of Summer: So Perfect,5 Seconds of Summer: So Perfect,317880,[99],2014-01-01,0.92,9.0,2,en,False
5085,Jeder schweigt von etwas anderem,Last to Know,300342,[99],2006-02-11,0.92,6.0,1,de,False
5086,Europe‘s Largest Desert,Europe‘s Largest Desert,1023157,[99],2016-07-07,0.918,8.0,2,en,False
5087,Descongélate!,Chill Out!,145594,"[18, 35]",2003-09-12,0.918,6.2,9,es,False
5088,Hubert Butler Witness to the Future,Hubert Butler Witness to the Future,892242,[99],2016-02-18,0.917,0.0,0,en,False
5089,Anja - Real Love Girl,Anja - Real Love Girl,760208,[53],2020-10-19,0.917,5.5,4,it,False
5090,Lara and the Beat,Lara and the Beat,583139,"[18, 10749, 10402]",2018-07-20,0.915,2.8,2,en,False
5091,Uncle Naji,Uncle Naji,956428,"[28, 35]",2021-10-28,0.914,4.0,1,ar,False
5092,I'm - Infinita come lo spazio,I'm (Endless Like the Space),463725,[14],2017-11-16,0.914,3.3,3,it,False
5093,Rabun,Rabun,245439,"[18, 10751, 10749]",2003-04-11,0.914,7.0,1,ms,False
5094,Monsieur Naphtali,Monsieur Naphtali,64913,[35],1999-08-04,0.914,3.5,4,fr,False
5095,قطرة دم,A Drop of Blood,1033918,[27],2016-05-19,0.913,0.0,0,ar,False
5096,Luna verde,The Green Moon,179003,[18],2010-04-15,0.912,6.8,6,ro,False
5097,Our Nature,Our Nature,578537,[99],2018-07-01,0.911,6.0,1,en,False
5098,Снимка с Юки,A Picture With Yuki,588300,[18],2019-03-15,0.908,6.8,7,bg,False
5099,Friends and Neighbours,Friends and Neighbours,1082326,[35],1959-01-11,0.907,7.0,2,en,False
5100,Bangarang,Bangarang,463680,[],2017-06-26,0.903,2.0,2,en,False
5101,Des Gens Bien,Des Gens Bien,589307,"[35, 18]",2019-04-03,0.902,4.3,3,fr,False
5102,Jack bestelt een broertje,Jack's Wish,319374,[10751],2015-02-04,0.902,5.7,7,nl,False
5103,It Happened in Paris,It Happened in Paris,238892,"[10749, 35]",1935-06-30,0.899,5.9,8,en,False
5104,Never Die Young,Never Die Young,290642,"[99, 18]",2014-09-24,0.897,7.5,4,fr,False
5105,Fantasía,A Reverie,1063763,[35],2022-08-11,0.896,0.0,0,en,False
5106,Hawaiian Gardens,Hawaiian Gardens,931836,"[80, 18, 10749, 35]",2001-12-06,0.896,1.0,1,de,False
5107,Mighty Express: Train Trouble,Mighty Express: Train Trouble,928296,"[16, 10751]",2022-01-18,0.895,8.0,1,en,False
5108,Comuneros,Comuneros,991335,[99],2022-06-17,0.892,6.0,3,es,False
5109,Vivere,Vivere,831003,[99],2002-07-03,0.89,5.5,2,en,False
5110,Дамасцена,Damascena,563172,[18],2017-11-03,0.888,7.0,1,bg,False
5111,Gyllene Tider - Parkliv,Gyllene Tider - Parkliv,82771,[10402],1981-10-24,0.885,10.0,1,sv,False
5112,The Monsters of Florence,The Monsters of Florence,1035740,"[99, 80]",2020-08-02,0.882,6.0,1,en,False
5113,Värmlänningarna,The People of Värmland,229501,[18],1957-12-26,0.882,0.0,0,sv,False
5114,Ottomans vs Venetians: Battle for Crete,Ottomans vs Venetians: Battle for Crete,1011057,"[99, 36]",2010-09-03,0.881,4.5,2,en,False
5115,O lună în Thailanda,A Month in Thailand,130738,[35],2012-09-25,0.879,5.9,14,ro,False
5116,Damtoaletten,The Ladies Room,1000000,[99],2006-10-24,0.877,0.0,0,sv,False
5117,Klara,Klara,47984,"[12, 10751]",2010-03-26,0.875,5.1,14,sv,False
5118,The Five Elements of Adventure,The Five Elements of Adventure,335625,"[12, 99]",2015-03-31,0.874,0.0,0,en,False
5119,The World of Liberace,The World of Liberace,262417,"[10770, 10402, 99]",1973-08-27,0.874,0.0,0,en,False
5120,Loyiso Gola: Unlearning,Loyiso Gola: Unlearning,809373,[35],2021-03-23,0.873,5.8,4,en,False
5121,"Barba, Cabelo & Bigode","Beard, Hair & Stache",436780,[99],2016-09-14,0.871,0.0,0,pt,False
5122,Ricardo O'Farrill: abrazo navideño,Ricardo O'Farrill: abrazo navideño,435630,[35],2016-01-01,0.871,4.4,5,es,False
5123,"Anders, jag och hans 23 andra kvinnor","Anders, Me and His 23 Other Women",522349,[99],2018-05-25,0.868,7.0,5,sv,False
5124,One by Two,One by Two,256095,"[35, 18, 10749]",2014-01-31,0.866,4.5,6,hi,False
5125,La scelta impossibile,La scelta impossibile,998210,[18],2018-07-26,0.864,0.0,0,it,False
5126,Breaded Life,Breaded Life,986444,"[35, 18, 14]",2021-04-16,0.862,7.0,4,en,False
5127,Statyści,Extras,386277,"[35, 12]",2006-10-27,0.862,4.6,5,pl,False
5128,Änglagård - Tredje gången gillt,House of Angels - Third Time Lucky,58557,"[35, 18]",2010-12-25,0.862,4.3,13,sv,False
5129,Bigger Than Africa,Bigger Than Africa,918512,[99],2018-02-18,0.861,0.0,0,en,False
5130,Snuf de Hond en de IJsvogel,Snuf de Hond en de IJsvogel,82082,"[12, 10751]",2011-02-01,0.86,4.8,5,nl,False
5131,"Menuhin, A Family Portrait","Menuhin, A Family Portrait",991274,[99],1991-08-12,0.859,0.0,0,en,False
5132,Wave of Cinema: Generasi 90an,Wave of Cinema: Generasi 90an,803240,[10402],2020-10-09,0.858,0.0,0,id,False
5133,Famosi in 7 giorni,Famosi in 7 giorni,581254,[35],2019-06-13,0.858,4.7,6,it,False
5134,Enzo Avitabile Music Life,Enzo Avitabile Music Life,212641,[99],2013-10-18,0.858,10.0,1,en,False
5135,Diario di viaggio con fantasmi,John Torturro and the Soul of Naples,854200,[99],2006-11-30,0.855,0.0,0,en,False
5136,Wave of Cinema: Surat Dari Timur,Wave of Cinema: Surat Dari Timur,796123,[10402],2020-10-09,0.855,0.0,0,id,False
5137,Puzzle,Puzzle,402930,"[10749, 18, 10751]",2013-05-24,0.849,6.3,6,ro,False
5138,100% Halal,100% Halal,770194,[18],2020-12-01,0.848,0.0,0,id,False
5139,Baby Mamas,Baby Mamas,582349,"[35, 18]",2018-10-12,0.848,2.0,1,en,False
5140,Een volk zonder eigen land,Een volk zonder eigen land,955265,[],2007-10-02,0.847,0.0,0,nl,False
5141,Io ricordo. Piazza Fontana,I Remember Piazza Fontana,654800,"[36, 99]",2019-12-12,0.847,6.0,1,it,False
5142,Mai scherzare con le stelle!,Mai scherzare con le stelle!,670338,[35],2020-02-11,0.844,6.3,15,it,False
5143,Next to No Time,Next to No Time,281223,[35],1958-08-04,0.844,8.0,2,en,False
5144,Sugar High,Sugar High,824104,[],2020-07-31,0.842,5.0,4,en,False
5145,Born Beautiful,Born Beautiful,572194,[35],2019-01-23,0.842,4.8,4,tl,False
5146,She's French,She's French,1040345,[99],2017-01-01,0.835,0.0,0,en,False
5147,Midnattssolens son,Son of the Midnight Sun,550327,[18],1939-11-29,0.834,4.7,3,sv,False
5148,En nolla för mycket,A Zero Too Much,318861,[35],1962-09-10,0.834,6.1,4,sv,False
5149,LiSA Another Great Day,LiSA Another Great Day,954244,"[99, 10402]",2022-10-18,0.832,7.7,6,ja,False
5150,Reggae in a Babylon,Reggae in a Babylon,457613,[99],1978-01-01,0.832,7.0,2,en,False
5151,Behandlingen,Guidance,63545,[18],2009-12-03,0.832,1.0,1,sv,False
5152,Samtidigt på Jorden,Meanwhile on Earth,658806,[99],2020-01-23,0.825,6.6,7,sv,False
5153,هرج ومرج,"Chaos, Disorder",151095,"[18, 10751, 14]",2012-12-11,0.825,7.0,2,ar,False
5154,Lật Mặt: Ba Chàng Khuyết,Face Off 3: Imperfect Trio,545765,"[35, 12]",2018-04-17,0.822,4.5,2,vi,False
5155,Snuf de Hond en de Jacht op de Vliegende Volckert,Snuf de Hond en de Jacht op de Vliegende Volckert,147513,"[12, 10751]",2008-09-08,0.82,6.2,10,nl,False
5156,Wallacea - Expedition zur Wiege der Meeresfauna,Expedition Wallacea – The Cradle of Marine Life,1158600,[99],2007-05-30,0.819,0.0,0,de,False
5157,समय समाप्त,Time Out,373016,"[18, 10751]",2015-09-25,0.819,5.2,3,hi,False
5158,Les territoires de la défonce,Les territoires de la défonce,1036442,[99],1986-01-01,0.818,6.0,1,en,False
5159,Bombay Dreams,Bombay Dreams,51165,"[35, 18]",2004-10-22,0.818,4.8,5,sv,False
5160,H Is for Harry,H Is for Harry,570965,[99],2018-09-06,0.816,5.7,6,en,False
5161,Joulumaa,Wonderland,485827,"[35, 18]",2017-12-01,0.814,5.3,13,fi,False
5162,Il nostro Papa,Il nostro Papa,655901,[99],2019-12-16,0.813,2.0,1,it,False
5163,Apollo Astronauts: Training NASA's Moon Men,Apollo Astronauts: Training NASA's Moon Men,363862,[99],2015-04-01,0.813,7.8,3,it,False
5164,"Buenas noches, dijo la señorita Pájaro","Good Night, Said Miss Bird",805739,"[18, 27, 53]",2012-07-12,0.806,3.0,2,es,False
5165,Hadithi za Kumekucha: Fatuma,Fatuma,555898,[18],2018-11-03,0.804,6.5,3,sw,False
5166,"Ciao, Brother!","Ciao, Brother!",400130,[35],2016-06-09,0.804,6.8,12,it,False
5167,Hannah Berner: We Ride at Dawn,Hannah Berner: We Ride at Dawn,1312232,[35],2024-07-09,0.803,5.1,6,en,False
5168,Nafsi,Nafsi,1050145,[18],2021-11-06,0.803,6.0,1,en,False
5169,Deus ex Machina,Deus ex Machina,464619,"[14, 27, 9648, 36]",2017-05-13,0.798,8.0,1,nl,False
5170,Tutto il giorno davanti,Mom to Hundreds,680989,[10770],2020-03-10,0.797,6.3,7,it,False
5171,Magic Medicine,Magic Medicine,555696,[99],2018-11-08,0.796,5.8,6,en,False
5172,유병재: B의 농담,Yoo Byung Jae: Discomfort Zone,542691,[35],2018-08-17,0.796,6.4,5,ko,False
5173,목소리들,Voices,1268798,[99],2024-05-02,0.795,0.0,0,ko,False
5174,What Are The Odds?,What Are The Odds?,925534,"[10402, 99]",2021-05-28,0.792,6.0,2,en,False
5175,La legge del numero uno,The First Rules,475152,[18],2017-07-09,0.792,0.0,0,it,False
5176,Exploring The Snow - The Final Volume,Exploring The Snow - The Final Volume,1170253,[99],2017-10-28,0.79,0.0,0,sv,False
5177,A la diestra del cielo,A la diestra del cielo,451160,[99],2007-04-12,0.788,5.3,3,es,False
5178,"Bajkonur, Terra","Baikonur, Earth",552127,[99],2019-06-16,0.787,5.9,6,en,False
5179,సినిమా బండి,Cinema Bandi,824387,"[18, 35]",2021-05-14,0.786,6.9,11,te,False
5180,"Shevernatze, una epopeya marcha atrás","Shevernatze, una epopeya marcha atrás",246750,[35],2007-03-12,0.93,4.2,2,es,False
5181,Tri Âm: Người Giữ Thời Gian,Tri Am the Movie,1100690,"[10402, 99]",2023-04-08,1.098,1.0,1,vi,False
5182,Virgilio,Virgilio,1024300,[99],2022-09-20,1.098,7.5,2,es,False
5183,Fukrey Boyzzz: Space Mein Fukrapanti,Fukrey Boyzzz: Space Mein Fukrapanti,766900,[16],2020-11-14,0.47,0.0,0,hi,False
5184,Pieniä suuria valheita,Time Out,510283,"[18, 35]",2018-11-16,1.098,5.8,6,fi,False
5185,Sand Castle Tapes,Sand Castle Tapes,1053002,[],2022-12-28,0.676,10.0,1,en,False
5186,Maître du monde,Master of the World,456780,[18],2011-12-28,1.089,5.0,3,fr,False
5187,I Love You I Miss You I Hope I See You Before I Die,I Love You I Miss You I Hope I See You Before I Die,643337,[99],2020-01-27,1.084,8.0,2,en,False
5188,დაისის მიზიდულობა,The Dazzling Light of Sunset,394020,[99],2016-04-20,1.084,5.6,7,ka,False
5189,Mirakel,Miracle,160571,"[18, 10749, 35]",2006-12-24,0.488,5.5,4,no,False
5190,Teraz albo nigdy,It's Now or Never,1054204,[],2015-10-13,0.461,0.0,0,pl,False
5191,Alejandro Riaño: Especial de stand up,Alejandro Riaño: Especial de stand up,497720,[35],2018-01-10,1.064,4.5,6,en,False
5192,Hunt for U-479,Hunt for U-479,1037285,"[99, 10752]",2009-04-21,1.063,0.0,0,en,False
5193,De inspirator,The Inspirer,546712,"[35, 18]",2018-09-06,1.058,6.0,1,nl,False
5194,Back to the Fjords,Back to the Fjords,340838,"[99, 12]",2014-11-18,1.058,0.0,0,en,False
5195,Niewidzialne,Invisible,518092,[18],2017-09-18,1.053,5.0,3,pl,False
5196,Antonio Machado: los días azules,Antonio Machado: los días azules,753033,[99],2020-11-09,1.049,6.0,2,es,False
5197,The Unknown Runner,The Unknown Runner,663843,[99],2013-09-12,1.049,7.9,5,en,False
5198,Moon Hotel Kabul,Moon Hotel Kabul,581989,[18],2018-11-30,0.449,6.5,8,ro,False
5199,Sunstruck,Sunstruck,261872,[],1972-12-22,0.448,5.5,2,en,False
5200,Undercover Egypt,Undercover Egypt,620432,[99],2015-09-17,1.044,4.0,1,en,False
5201,Sincerely Daisy,Sincerely Daisy,781776,"[18, 10749]",2020-10-09,1.04,8.0,1,sw,False
5202,Chad Daniels: Empty Nester,Chad Daniels: Empty Nester,1312163,[35],2024-07-16,0.667,5.7,3,en,False
5203,Zavera,Zavera,655691,[18],2019-11-29,1.03,6.6,5,ro,False
5204,El Señor Manolo,El Señor Manolo,359766,"[28, 35, 18]",2014-11-27,1.03,6.0,2,es,False
5205,Morir en San Hilario,To Die in San Hilario,92786,[35],2005-03-12,1.029,4.0,2,es,False
5206,Karriär,Career,104420,[18],1938-10-11,1.025,0.0,0,sv,False
5207,Ayinla,Ayinla,968001,[18],2022-04-24,1.021,8.0,1,yo,False
5208,Turtle Hero,Turtle Hero,1053009,[99],2016-11-22,0.436,0.0,0,en,False
5209,Soweto Blaze,Soweto Blaze,1277440,"[35, 28]",2024-04-20,1.015,0.0,0,zu,False
5210,Rodrigo Sant'Anna: Cheguei,"Rodrigo Sant'anna: I'm Here, I'm Queer!",968488,[35],2022-05-19,0.869,4.0,8,pt,False
5211,Who's the Boss,Who's the Boss,807604,"[35, 10749]",2020-02-28,1.008,3.6,5,en,False
5212,Cykelmyggen og Minibillen,Mini and the Mozzies,300220,"[16, 10751]",2014-06-12,1.008,0.0,0,da,False
5213,True: Wuzzle Wegg Day,True: Wuzzle Wegg Day,686942,"[35, 10751, 16]",2020-03-27,1.002,1.5,2,en,False
5214,Karl Fredrik regerar,Karl Fredrik Reigns,403884,"[18, 35]",1934-03-03,0.728,6.5,4,sv,False
5215,Sebastián Marcelo Wainraich,Sebastián Marcelo Wainraich,501020,[35],2018-01-26,1.0,5.0,3,es,False
5216,Now and Forever,Now and Forever,1015124,"[36, 10749]",1953-12-30,0.995,0.0,0,tl,False
5217,David Batra: Elefanten i Rummet,David Batra: Elephant in The Room,688527,[35],2020-04-01,0.428,5.0,2,sv,False
5218,A ras del cielo,Grazing the Sky,241656,[99],2013-11-22,0.994,6.2,8,es,False
5219,Händelser i Ydre,Giants and the Morning After,515590,[99],2018-03-19,0.99,4.2,3,sv,False
5220,"El Especial de Alex Fernández, el Especial","El Especial de Alex Fernández, el Especial",481004,[35],2017-10-13,0.707,5.5,4,es,False
5221,Home Wrecker,Home Wrecker,1149566,[],2023-07-07,0.705,4.5,2,en,False
5222,¿Qué coño está pasando?,What the F* Is Going On?,651235,[99],2019-11-25,0.704,6.2,5,es,False
5223,Bittersweet Days,Bittersweet Days,404209,"[35, 18]",2017-06-02,0.702,3.7,3,es,False
5224,All She Wrote,All She Wrote,484972,[18],2018-01-05,0.694,6.8,2,en,False
5225,L'agnello,The Lamb,680692,[18],2020-03-26,0.691,7.5,11,it,False
5226,Fieber,Fever,314451,[18],2014-02-11,0.689,2.8,3,de,False
5227,소년병,The Boy,646294,"[18, 10749]",2014-01-31,0.686,0.0,0,ko,False
5228,Nacido y criado,Born and Bred,67073,"[18, 10749]",2006-10-19,0.686,5.4,13,es,False
5229,Hálfur Álfur,Half Elf,746839,[99],2020-09-19,0.685,0.0,0,is,False
5230,Cap și pajură,Heads and Tails,592913,[18],2019-05-10,0.683,6.8,4,ro,False
5231,Untamed Albania,Untamed Albania,1053010,[99],2018-11-20,0.681,10.0,1,en,False
5232,Krakel Spektakel,Annabell's Spectacularities,320609,"[10751, 10402]",2014-09-05,0.678,7.0,1,sv,False
5233,Grego Rossello: Disculpe las molestias,Grego Rossello: Disculpe las molestias,667282,[35],2019-10-31,0.675,3.0,1,es,False
5234,The Claudia Kishi Club,The Claudia Kishi Club,686677,[99],2020-03-26,0.674,5.0,10,en,False
5235,ཤུལ་ལ་ས་བདག་འཇིེེན་འབད་མི།,The Next Guardian,508515,"[99, 18]",2018-08-23,0.673,7.2,5,dz,False
5236,The Stranger Left No Card,The Stranger Left No Card,151161,[],1952-09-02,0.673,6.6,7,en,False
5237,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,732577,[99],2020-08-14,0.672,3.0,1,en,False
5238,Égypte : les momies de compagnie,Égypte : les momies de compagnie,724267,[99],2020-01-11,0.672,8.0,1,fr,False
5239,Könnyű leckék,Easy Lessons,541242,[99],2018-08-07,0.67,7.5,5,en,False
5240,The Funeral Director,The Funeral Director,719041,[99],2019-12-11,0.45,8.0,3,en,False
5241,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,1228858,[],2020-02-04,0.914,8.0,1,pa,False
5242,Christmas Love,Christmas Love,1064780,[18],2021-11-12,0.392,0.0,0,en,False
5243,Todo es Gila,All About Gila,960803,[35],2022-04-21,0.914,5.7,7,es,False
5244,Les plus grands peintres du monde : Van Gogh,The Greatest Painters of the World: Van Gogh,1099777,[99],2016-12-12,0.913,0.0,0,fr,False
5245,Poussière d'empire,Dust of Empire,467762,[18],1983-10-05,0.911,7.8,4,fr,False
