,original_name,name,id,genre_ids,first_air_date,popularity,vote_average,vote_count,original_language,adult
498,힙하게,Behind Your Touch,210107,"[18, 35, 10765, 9648]",2023-08-12,50.876,8.167,78,ko,False
499,Skylanders Academy,Skylanders Academy,68435,"[10762, 10759, 16, 10751]",2016-10-28,32.879,6.067,30,en,False
500,異世界おじさん,Uncle from Another World,127714,"[16, 35, 10765]",2022-07-06,47.24,7.678,101,ja,False
501,"세작, 매혹된 자들",Captivating the King,233205,"[18, 10768]",2024-01-21,46.651,7.9,21,ko,False
502,テラスハウス Boys & Girls in the City,Terrace House: Boys & Girls in the City,66647,[10764],2015-10-12,40.67,7.6,25,ja,False
503,Car Masters: Rust to Riches,Car Masters: Rust to Riches,82357,[10764],2018-09-14,58.577,7.5,73,en,False
504,Locke & Key,Locke & Key,86423,"[10765, 18, 9648]",2020-02-07,44.424,7.8,1247,en,False
505,셀러브리티,Celebrity,131305,"[18, 9648]",2023-06-30,44.376,7.8,98,ko,False
506,เกมชนคนโสด,"Ready, Set, Love",243403,"[35, 9648]",2024-02-15,32.28,7.3,27,th,False
507,Hakan: Muhafız,The Protector,79026,"[10759, 10765]",2018-12-14,35.397,7.2,419,tr,False
508,Alvinnn!!! and The Chipmunks,Alvinnn!!! and The Chipmunks,64572,"[16, 35, 10751, 10762]",2015-08-03,48.773,7.0,37,en,False
509,Shadow and Bone,Shadow and Bone,85720,"[18, 10765]",2021-04-23,42.665,7.9,1359,en,False
510,Olhar Indiscreto,Lady Voyeur,135814,"[18, 9648]",2023-01-01,55.777,6.74,96,pt,False
511,Karppi,Deadwind,74802,"[18, 80]",2018-03-14,37.876,6.864,118,fi,False
512,The Brothers Sun,The Brothers Sun,227004,"[18, 10759, 80]",2024-01-04,39.655,7.718,142,en,False
513,Space Force,Space Force,85922,"[35, 18]",2020-05-29,42.099,6.539,675,en,False
514,DEVILMAN crybaby,Devilman Crybaby,75208,"[16, 10759, 10765]",2018-01-05,46.582,7.857,595,ja,False
515,기상청 사람들: 사내연애 잔혹사 편,Forecasting Love and Weather,152511,"[18, 35]",2022-02-12,45.726,7.0,88,ko,False
516,그 해 우리는,Our Beloved Summer,135897,"[35, 18]",2021-12-06,38.078,8.3,100,ko,False
517,Furies,Furies,212588,"[10759, 80]",2024-03-01,44.404,7.3,92,fr,False
518,데블스 플랜,The Devil's Plan,214582,[10764],2023-09-26,44.777,7.6,74,ko,False
519,Scott Pilgrim Takes Off,Scott Pilgrim Takes Off,155292,"[16, 10759, 35, 10765]",2023-11-17,42.307,8.1,259,en,False
520,꼬마버스 타요,Tayo the Little Bus,45039,"[16, 10762, 35, 10751]",2010-08-23,47.439,6.7,6,ko,False
521,Justice League,Justice League,1618,"[10759, 16, 10765]",2001-11-17,41.366,8.071,463,en,False
522,The Bureau of Magical Things,The Bureau of Magical Things,82791,"[10765, 10762, 35, 10751]",2018-07-08,34.489,7.4,261,en,False
523,F is for Family,F is for Family,63522,"[35, 16]",2015-12-18,35.467,7.319,354,en,False
524,일타 스캔들,Crash Course in Romance,202318,"[18, 35]",2023-01-14,42.618,8.284,88,ko,False
525,Nuevo Rico Nuevo Pobre,Nuevo Rico Nuevo Pobre,7311,[35],2007-07-16,41.168,7.8,359,es,False
526,나의 해방일지,My Liberation Notes,154887,[18],2022-04-09,44.359,7.7,65,ko,False
527,The Baby-Sitters Club,The Baby-Sitters Club,100412,[10762],2020-07-03,34.614,7.983,473,en,False
528,Terzi,The Tailor,214079,"[18, 9648]",2023-05-02,37.917,7.3,85,tr,False
529,Below Deck,Below Deck,50042,"[10764, 18]",2013-07-01,34.166,7.337,49,en,False
530,알함브라 궁전의 추억,Memories of the Alhambra,83634,"[10759, 9648, 10765, 18]",2018-12-01,37.03,7.475,101,ko,False
531,마스크걸,Mask Girl,156888,"[18, 35, 9648, 80]",2023-08-18,38.565,7.5,142,ko,False
532,理智派生活,The Rational Life,122206,[18],2021-03-31,48.012,8.1,16,zh,False
533,電脳コイル,Den-noh Coil,13265,"[16, 10765]",2007-05-12,47.195,7.2,31,ja,False
534,Warrior Nun,Warrior Nun,87689,"[10759, 18, 10765]",2020-07-02,44.001,7.987,1177,en,False
535,Dirk Gently's Holistic Detective Agency,Dirk Gently's Holistic Detective Agency,67773,"[35, 10765, 80]",2016-10-22,38.727,7.703,761,en,False
536,Bonding,Bonding,88512,"[18, 35]",2019-04-24,30.728,6.979,281,en,False
537,Pálpito,The Marked Heart,158916,"[10766, 9648]",2022-04-20,47.468,7.7,259,es,False
538,Rust Valley Restorers,Rust Valley Restorers,85837,"[99, 10764]",2018-12-06,37.59,7.8,41,en,False
539,ゴジラS.P＜シンギュラポイント＞,Godzilla Singular Point,111177,"[16, 10759, 10765, 9648]",2021-04-01,42.925,7.2,142,ja,False
540,フルーツバスケット,Fruits Basket,36941,"[16, 35, 18]",2001-07-05,50.983,7.0,61,ja,False
541,グッドモーニング・コール,Good Morning Call,65693,"[35, 18]",2016-02-12,35.184,6.8,51,ja,False
542,Los reyes de oriente,We Were Kings,235555,"[18, 80]",2024-09-25,43.538,4.0,3,es,False
543,Undercover,Undercover,86942,"[80, 18]",2019-02-24,49.155,7.4,138,nl,False
544,El recluso,The Inmate,82585,"[18, 80]",2018-09-25,48.643,7.0,466,es,False
545,Exploding Kittens,Exploding Kittens,219532,"[16, 35]",2024-07-12,42.781,8.302,48,en,False
546,Anthracite,Anthracite,244431,"[9648, 80, 18]",2024-04-10,44.393,6.4,72,fr,False
547,맨투맨,Man to Man,70595,"[10759, 18]",2017-04-21,42.419,7.43,43,ko,False
548,Ronja Rövardotter,Ronja the Robber's Daughter,209809,"[18, 10751, 10759]",2024-03-28,48.396,6.9,15,sv,False
549,The Epic Tales of Captain Underpants,The Epic Tales of Captain Underpants,80805,"[35, 10762, 16]",2018-07-13,30.374,7.6,59,en,False
550,Blood of Zeus,Blood of Zeus,111111,"[16, 10759, 10765]",2020-10-27,42.453,7.8,499,en,False
551,Kleo,Kleo,206010,"[10759, 18, 35]",2022-08-19,38.566,7.0,131,de,False
552,무브 투 헤븐: 나는 유품정리사입니다,Move to Heaven,96571,[18],2021-05-14,43.073,7.9,307,ko,False
553,Sam & Cat,Sam & Cat,45666,"[35, 10762]",2013-06-08,33.055,7.632,376,en,False
554,Bloodline,Bloodline,61986,[18],2015-03-20,44.027,7.136,337,en,False
555,더 패뷸러스,The Fabulous,135155,"[18, 35]",2022-12-23,36.106,7.8,69,ko,False
556,Mano de hierro,Iron Reign,242875,"[80, 18]",2024-03-15,34.48,6.645,38,es,False
557,너를 닮은 사람,Reflection of You,112834,[18],2021-10-13,40.095,5.5,11,ko,False
558,Home: Adventures with Tip & Oh,Home: Adventures with Tip & Oh,67242,"[10751, 16, 35]",2016-07-29,40.193,6.3,23,en,False
559,Castlevania: Nocturne,Castlevania: Nocturne,123548,"[16, 10765, 18]",2023-09-28,39.034,7.8,142,en,False
560,Şahmaran,Shahmaran,214078,"[18, 10765, 9648, 10759]",2023-01-20,38.095,6.884,69,tr,False
561,Somebody Feed Phil,Somebody Feed Phil,76305,[99],2018-01-12,29.576,7.5,34,en,False
562,ドラゴン桜,Dragon Sakura,31816,"[18, 35]",2005-07-08,37.011,7.614,35,ja,False
563,Behind Her Eyes,Behind Her Eyes,97173,[18],2021-02-17,37.457,7.407,529,en,False
564,幽☆遊☆白書,Yu Yu Hakusho,121659,"[18, 10765, 10759]",2023-12-14,36.247,7.6,174,ja,False
565,닥터 차정숙,Doctor Cha,214997,"[18, 35]",2023-04-15,37.356,8.1,38,ko,False
566,First Love 初恋,First Love,210955,[18],2022-11-24,37.438,8.2,113,ja,False
567,Surviving Summer,Surviving Summer,129141,[18],2022-06-03,55.105,7.2,94,en,False
568,スーパー・クルックス,Super Crooks,127599,"[16, 80, 10765, 10759]",2021-11-25,37.552,7.0,63,ja,False
569,Heartbreak High,Heartbreak High,158154,[18],2022-09-14,44.243,7.2,115,en,False
570,작은 아씨들,Little Women,134675,"[18, 9648, 10759]",2022-09-03,36.655,8.019,131,ko,False
571,TIGER & BUNNY,TIGER & BUNNY,39659,"[10759, 16, 35, 10765]",2011-04-03,48.221,6.818,44,ja,False
572,Bienvenidos a Edén,Welcome to Eden,128010,"[10759, 10765, 18]",2022-05-06,37.648,7.036,276,es,False
573,닭강정,Chicken Nugget,206686,"[9648, 35, 10765, 18]",2024-03-15,33.411,6.4,32,ko,False
574,The Movies That Made Us,The Movies That Made Us,93219,[99],2019-11-29,34.613,7.257,105,en,False
575,Selling Sunset,Selling Sunset,87826,[10764],2019-03-22,36.25,6.7,46,en,False
576,キン肉マン 完璧超人始祖編,Kinnikuman Perfect Origin Arc,236000,"[16, 35, 10759]",2024-07-14,41.386,3.8,5,ja,False
577,名探偵コナン 犯人の犯沢さん,Case Closed: The Culprit Hanzawa,195923,"[16, 35]",2022-10-04,33.372,7.5,35,ja,False
578,Griselda,Griselda,137893,"[18, 80]",2024-01-25,36.118,7.311,292,en,False
579,Sky Rojo,Sky Rojo,117023,"[10759, 80, 18]",2021-03-19,31.072,7.547,503,es,False
580,Liebes Kind,Dear Child,229221,"[80, 18, 9648]",2023-09-07,34.321,7.358,246,de,False
581,루갈,Rugal,97766,"[10759, 80, 9648, 10765, 18]",2020-03-28,34.753,7.0,42,ko,False
582,Godless,Godless,73467,"[37, 18]",2017-11-22,29.725,7.8,550,en,False
583,7SEEDS,7SEEDS,85940,"[16, 10765, 18]",2019-06-28,37.47,7.8,213,ja,False
584,Easy,Easy,67780,"[35, 18]",2016-09-22,33.411,6.1,136,en,False
585,Das Signal,The Signal,241473,"[10765, 18, 9648]",2024-03-07,42.238,6.491,113,de,False
586,恋愛バトルロワイヤル,Chastity High,257221,[18],2024-08-29,36.453,7.1,21,ja,False
587,The Haunting of Bly Manor,The Haunting of Bly Manor,109958,"[9648, 18]",2020-10-09,35.641,7.6,1149,en,False
588,ดีมอนของผม,My Daemon,211051,"[16, 10765, 10759]",2023-11-23,36.452,8.2,34,th,False
589,Inspector Gadget,Inspector Gadget,62508,"[10759, 16, 10751, 35]",2015-03-27,33.988,5.828,29,en,False
590,Suburra: La serie,Suburra: Blood on Rome,73671,"[80, 18]",2017-10-06,35.871,7.4,189,it,False
591,El cartel de los sapos: El origen,The Snitch Cartel: Origins,128252,"[80, 10766, 18]",2021-07-28,39.115,7.846,315,es,False
592,Dogs in Space,Dogs in Space,136752,"[35, 16, 10759, 10751, 10765, 10762]",2021-11-18,42.233,7.5,62,en,False
593,ULTRAMAN,ULTRAMAN,80795,"[16, 10759, 10765]",2019-04-01,28.63,7.078,134,ja,False
594,가족X멜로,Romance in the House,258707,"[10751, 18]",2024-08-10,35.843,7.5,19,ko,False
595,Pac-Man and the Ghostly Adventures,Pac-Man and the Ghostly Adventures,44593,"[16, 10751, 10762, 35, 10759, 9648]",2013-06-15,39.339,7.289,128,en,False
596,7 vidas,7 vidas,111,[35],1999-01-17,47.626,6.0,18,es,False
597,BEEF,BEEF,154385,"[35, 18]",2023-04-06,32.867,7.77,603,en,False
598,สาธุ,The Believers,244571,"[18, 80]",2024-03-27,28.54,7.5,12,th,False
599,THE DAYS,THE DAYS,216228,"[18, 80]",2023-06-01,31.869,7.8,106,ja,False
600,Creeped Out,Creeped Out,78036,"[10765, 9648]",2017-10-31,33.836,7.1,107,en,False
601,Santa Clarita Diet,Santa Clarita Diet,69470,"[35, 9648, 80]",2017-02-03,35.33,7.478,688,en,False
602,ブルーピリオド,Blue Period,116983,[16],2021-10-02,40.434,7.0,70,ja,False
603,"60일, 지정생존자",Designated Survivor: 60 Days,86824,"[18, 80, 9648, 10768]",2019-07-01,32.335,7.8,34,ko,False
604,선산,The Bequeathed,212553,"[18, 9648, 80]",2024-01-19,39.459,7.1,53,ko,False
605,重神機パンドーラ,Last Hope,78434,"[18, 16, 10759, 10765]",2018-03-29,40.963,5.227,22,ja,False
606,हीरामंडी: द डायमंड बाज़ार,Heeramandi: The Diamond Bazaar,156716,"[18, 10768]",2024-05-01,33.156,5.9,9,hi,False
607,LEGO DREAMZzz,LEGO DREAMZzz,225320,"[16, 10765, 10759, 10762]",2023-05-15,45.543,7.3,17,en,False
608,Bodkin,Bodkin,241257,"[18, 9648]",2024-05-09,32.917,6.309,68,en,False
609,ソードガイ,SWORD GAI: The Animation,78239,"[16, 10765, 10759]",2018-03-23,35.765,6.588,34,ja,False
610,Lilyhammer,Lilyhammer,42368,"[18, 35, 80]",2012-01-25,32.986,7.337,236,en,False
611,Maestro,Maestro in Blue,209504,"[18, 80]",2022-10-13,32.033,6.383,30,el,False
612,모래에도 꽃이 핀다,Like Flowers in Sand,224900,"[35, 18, 9648]",2023-12-20,38.906,7.6,21,ko,False
613,Perfil falso,Fake Profile,227371,[18],2023-05-31,35.479,7.523,132,es,False
614,アグレッシブ烈子,Aggretsuko,78941,"[16, 35]",2018-04-20,29.212,7.4,133,ja,False
615,Derry Girls,Derry Girls,76148,"[35, 18]",2018-01-04,34.687,8.0,272,en,False
616,The End of the F***ing World,The End of the F***ing World,74577,"[35, 18, 80]",2017-10-24,36.106,8.1,3118,en,False
617,The Watcher,The Watcher,210232,"[18, 9648]",2022-10-13,37.665,7.2,594,en,False
618,Free Rein,Free Rein,72462,"[10751, 10762, 18]",2017-06-22,29.888,7.87,196,en,False
619,Raising Dion,Raising Dion,93392,"[18, 10765]",2019-10-04,31.644,7.622,427,en,False
620,Pedaço de Mim,Desperate Lies,224633,[18],2024-07-05,30.36,7.6,18,pt,False
621,IC 814: द कंधार हाइजैक,IC 814: The Kandahar Hijack,247829,"[18, 10768]",2024-08-29,29.414,5.846,13,hi,False
622,Hot Wheels Let's Race,Hot Wheels Let's Race,235995,"[16, 10762, 10759]",2024-03-04,30.961,8.7,9,en,False
623,El cuerpo en llamas,Burning Body,229962,"[18, 9648]",2023-09-08,39.635,6.692,99,es,False
624,テラスハウス オープニング ニュー ドアーズ,Terrace House: Opening New Doors,75814,[10764],2017-12-19,39.124,7.7,25,ja,False
625,Oddballs,Oddballs,204684,"[10759, 35, 16]",2022-10-07,26.404,7.5,42,en,False
626,첫사랑은 처음이라서,My First First Love,87527,[18],2019-04-18,40.077,8.3,533,ko,False
627,After Life,After Life,79410,"[35, 18]",2019-03-08,32.582,7.872,815,en,False
628,Carmen Sandiego,Carmen Sandiego,74728,"[16, 10759, 80, 10762]",2019-01-18,36.822,7.9,136,en,False
629,The InBESTigators,The InBESTigators,91348,"[35, 80, 10762]",2019-06-21,37.388,7.9,19,en,False
630,블랙의신부,Remarriage & Desires,133775,[18],2022-07-15,37.551,7.204,49,ko,False
631,逃げるは恥だが役に立つ,The Full-Time Wife Escapist,68293,"[35, 18]",2016-10-11,25.934,7.88,54,ja,False
632,Donde Hubo Fuego,High Heat,206087,"[10759, 18]",2022-08-17,33.938,7.701,87,es,False
633,Kipo and the Age of Wonderbeasts,Kipo and the Age of Wonderbeasts,95599,"[16, 10762, 10759]",2020-01-14,35.811,8.3,204,en,False
634,Queer Eye,Queer Eye,76922,[10764],2018-02-07,26.87,7.549,123,en,False
635,너의 시간 속으로,A Time Called You,196474,[18],2023-09-08,35.589,8.236,146,ko,False
636,Kus uçusu,As the Crow Flies,202010,[18],2022-06-03,34.56,7.0,56,tr,False
637,銀河英雄伝説 Die Neue These,The Legend of the Galactic Heroes: Die Neue These,74018,"[10759, 16, 10765, 10768, 18]",2018-03-31,44.617,7.6,69,ja,False
638,En helt vanlig familj,A Nearly Normal Family,235571,"[80, 18]",2023-11-24,22.948,6.87,96,sv,False
639,Tutto chiede salvezza,Everything Calls for Salvation,134057,[18],2022-10-14,25.267,7.4,80,it,False
640,I Woke Up a Vampire,I Woke Up a Vampire,235228,"[35, 10751, 10765, 18]",2023-05-05,30.508,7.5,32,en,False
641,Gigantosaurus,Gigantosaurus,88910,"[10762, 16, 10751]",2019-01-18,28.312,6.9,10,en,False
642,奋斗吧，少年！,The Prince of Tennis,96130,[18],2019-07-22,27.663,8.1,14,zh,False
643,Unicorn Academy,Unicorn Academy,221504,"[10765, 10759, 10762, 16, 35, 10751]",2023-11-02,35.104,7.7,40,en,False
644,Borgen,Borgen,42445,[18],2010-09-26,34.97,8.013,199,da,False
645,Resident Evil,Resident Evil,108296,"[18, 10765]",2022-07-14,32.238,5.707,515,en,False
646,A Man in Full,A Man in Full,225120,[18],2024-05-02,34.51,6.536,56,en,False
647,외모지상주의,Lookism,210942,"[35, 18, 16]",2022-12-08,29.236,8.371,251,ko,False
648,Club de Cuervos,Club de Cuervos,63314,"[18, 35]",2015-08-07,35.959,8.4,293,es,False
649,Unbelievable,Unbelievable,91275,"[18, 80]",2019-09-13,34.447,8.0,607,en,False
650,아이랜드,I-LAND,105301,[10764],2020-06-26,30.279,7.8,14,ko,False
651,Barbaren,Barbarians,93785,"[10759, 18]",2020-10-23,32.934,7.3,581,de,False
652,YASUKE －ヤスケ－,Yasuke,112166,"[16, 18, 10759, 10765]",2021-04-29,26.916,7.429,226,ja,False
653,어비스,Abyss,88328,"[35, 10765, 9648, 18]",2019-05-06,27.91,8.2,173,ko,False
654,DOTA: Dragon's Blood,DOTA: Dragon's Blood,118956,"[10765, 10759, 16]",2021-03-25,41.145,7.8,411,en,False
655,Madre solo hay dos,Daughter from Another Mother,115857,"[35, 18]",2021-01-20,29.648,7.627,1233,es,False
656,Control Z,Control Z,102903,[18],2020-05-22,25.887,8.211,2301,es,False
657,HAPPY!,HAPPY!,72339,"[10765, 35, 10759]",2017-12-06,32.608,7.399,407,en,False
658,로스쿨,Law School,119773,"[18, 80, 9648]",2021-04-14,41.24,7.8,46,ko,False
659,Bodies,Bodies,233629,"[80, 9648, 10765, 18]",2023-10-19,34.148,7.113,337,en,False
660,Las muñecas de la mafia,The Mafia Dolls,31387,"[18, 80]",2009-09-28,35.338,7.434,373,es,False
661,Midnight Mass,Midnight Mass,97400,"[9648, 18]",2021-09-24,35.589,7.6,884,en,False
662,구경이,Inspector Koo,129475,"[10759, 35, 18, 9648, 80]",2021-10-30,31.323,7.3,150,ko,False
663,Human Resources,Human Resources,94252,"[16, 35]",2022-03-18,34.093,6.575,106,en,False
664,Devuélveme la vida,Love of My Life,252020,[18],2024-04-16,34.86,7.0,3,es,False
665,韓国ドラマな恋がしたい,Love Like a K-Drama,232433,[10764],2023-11-28,24.0,8.846,13,ja,False
666,Aşk 101,Love 101,100897,"[35, 18]",2020-04-24,30.55,7.847,173,tr,False
667,Frontier,Frontier,64555,"[10759, 18]",2016-11-06,36.536,6.8,277,en,False
668,페르소나,Persona,87811,[18],2019-04-11,24.141,6.3,44,ko,False
669,Dead to Me,Dead to Me,81357,"[18, 35, 80]",2019-05-03,37.036,7.259,493,en,False
670,안나라수마나라,The Sound of Magic,123349,"[18, 10765]",2022-05-06,32.277,7.7,129,ko,False
671,Lovesick,Lovesick,62668,[35],2014-10-02,26.007,7.286,133,en,False
672,テラスハウス Aloha State,Terrace House: Aloha State,69864,[10764],2016-11-01,33.96,7.5,24,ja,False
673,DC Super Hero Girls,DC Super Hero Girls,87491,"[16, 10751, 10765, 10762, 35]",2019-03-08,29.449,7.985,166,en,False
674,模仿犯,Copycat Killer,158876,"[18, 9648, 80]",2023-03-31,28.348,7.966,89,zh,False
675,나빌레라,Navillera,119464,[18],2021-03-22,32.43,8.6,181,ko,False
676,미남당,Café Minamdang,138663,"[18, 9648, 35]",2022-06-27,31.305,7.552,29,ko,False
677,Archibald's Next Big Thing,Archibald's Next Big Thing,93310,"[10762, 16]",2019-09-06,37.463,6.1,10,en,False
678,마이 온리 러브송,My Only Love Song,70372,[18],2017-07-01,30.403,8.167,123,ko,False
679,離婚しようよ,Let's Get Divorced,216223,"[35, 18]",2023-06-22,23.44,7.9,17,ja,False
680,불가살,Bulgasal: Immortal Souls,137520,"[18, 10765, 10759]",2021-12-18,35.084,7.804,56,ko,False
681,アンナチュラル,Unnatural,75701,"[18, 80, 9648]",2018-01-12,31.235,8.379,70,ja,False
682,Green Eggs and Ham,Green Eggs and Ham,86957,"[10762, 10751, 16, 35, 10759]",2019-11-08,36.412,8.0,59,en,False
683,Clanes,Gangs of Galicia,227042,"[18, 80]",2024-06-21,25.645,7.1,29,es,False
684,Rita,Rita,51078,"[18, 35]",2012-02-09,30.455,7.513,79,da,False
685,Dirty John,Dirty John,83251,"[18, 80]",2018-11-25,35.07,6.8,100,en,False
686,"Go, Dog. Go!","Go, Dog. Go!",117162,"[16, 10762]",2021-01-26,34.667,8.457,35,en,False
687,My Little Pony: Make Your Mark,My Little Pony: Make Your Mark,158691,"[16, 35, 10762]",2022-09-26,26.182,8.0,69,en,False
688,The New Legends of Monkey,The New Legends of Monkey,71577,"[10765, 10759, 35, 18]",2018-01-28,34.31,7.1,177,en,False
689,Knokke off,High Tides,203616,[18],2023-05-12,30.999,6.9,39,nl,False
690,나 홀로 그대,My Holo Love,96160,"[10765, 18]",2020-02-07,33.545,8.523,838,ko,False
691,地球外少年少女,The Orbital Children,138190,"[16, 10759, 10765]",2022-01-28,28.18,7.4,71,ja,False
692,미스터리 수사단,Agents of Mystery,240114,[10764],2024-06-18,25.551,7.9,12,ko,False
693,My Next Guest Needs No Introduction With David Letterman,My Next Guest Needs No Introduction With David Letterman,76178,"[10767, 35]",2018-01-12,29.021,7.1,53,en,False
694,연예인 매니저로 살아남기,Behind Every Star,203697,"[18, 35]",2022-11-07,35.557,7.3,17,ko,False
695,택배기사,Black Knight,137040,"[18, 10759, 10765]",2023-05-12,31.054,7.4,244,ko,False
696,The Stranger,The Stranger,96608,"[9648, 80]",2020-01-30,27.276,7.2,440,en,False
697,Valle salvaje,Valle salvaje,242874,"[18, 10766]",2024-09-18,44.439,8.5,4,es,False
698,Who Is Erin Carter?,Who Is Erin Carter?,227318,"[10759, 80, 18]",2023-08-24,29.051,7.086,169,en,False
699,金魚妻,Fishbowl Wives,154861,[18],2022-02-14,30.139,6.2,29,ja,False
700,Love,Love,53606,"[35, 18]",2016-02-19,30.007,7.181,273,en,False
701,Blood & Water,Blood & Water,103411,[18],2020-05-20,27.586,7.849,312,en,False
702,라켓소년단,Racket Boys,125437,"[18, 35]",2021-05-31,34.51,8.2,25,ko,False
703,La vita che volevi,The Life You Wanted,253361,[18],2024-05-29,34.188,6.7,27,it,False
704,Kara Para Aşk,Black Money Love,60929,"[10759, 18, 9648, 80]",2014-03-12,42.531,8.1,35,tr,False
705,보좌관 – 세상을 움직이는 사람들,Chief of Staff,89642,"[18, 10768]",2019-06-14,34.532,7.9,27,ko,False
706,Hilda,Hilda,82456,"[16, 10751, 10765]",2018-09-21,26.266,8.3,159,en,False
707,Hitler and the Nazis: Evil on Trial,Hitler and the Nazis: Evil on Trial,253990,[99],2024-06-05,31.351,7.0,25,en,False
708,Another Life,Another Life,79130,"[10765, 18]",2019-07-25,31.965,6.079,380,en,False
709,Princess Power,Princess Power,209708,"[10762, 16]",2023-01-30,25.932,7.05,20,en,False
710,연애대전,Love to Hate You,137094,"[18, 35]",2023-02-10,28.14,8.194,90,ko,False
711,The Apprentice: ONE Championship Edition,The Apprentice: ONE Championship Edition,123098,[10764],2021-03-18,26.588,7.3,3,en,False
712,퀸메이커,Queenmaker,139280,[18],2023-04-14,28.882,7.2,39,ko,False
713,BNA ビー・エヌ・エー,BNA,92592,"[16, 10759, 10765]",2020-04-09,33.185,8.3,385,ja,False
714,How to Sell Drugs Online (Fast),How to Sell Drugs Online (Fast),88236,"[35, 80, 18]",2019-05-31,26.689,8.0,779,de,False
715,도도솔솔라라솔,Do Do Sol Sol La La Sol,106465,"[35, 18]",2020-10-07,26.923,6.7,33,ko,False
716,ロマンティック・キラー,Romantic Killer,208730,"[16, 35]",2022-10-27,26.939,8.4,149,ja,False
717,サンクチュアリ -聖域-,Sanctuary,210269,[18],2023-05-04,28.006,7.6,44,ja,False
718,Roman Empire,Roman Empire,68708,"[18, 99]",2016-11-11,31.176,6.738,84,en,False
719,SpongeBob SquarePants,SpongeBob SquarePants,387,"[16, 35, 10751]",1999-05-01,30.484,7.7,2943,en,False
720,성+인물: 일본 편,Risqué Business: Japan,224229,[10764],2023-04-25,38.109,6.5,6,ko,False
721,"신성한, 이혼",Divorce Attorney Shin,204241,[18],2023-03-04,22.117,8.1,32,ko,False
722,내일 지구가 망해버렸으면 좋겠어,So Not Worth It,110545,"[18, 35]",2021-06-18,26.146,7.7,92,ko,False
723,너는 나의 봄,You Are My Spring,126698,[18],2021-07-05,32.967,6.4,28,ko,False
724,賭ケグルイ,Kakegurui,76409,"[18, 9648]",2018-01-16,32.617,7.827,171,ja,False
725,The Spy,The Spy,91725,[18],2019-09-06,28.363,7.4,233,en,False
726,피지컬: 100,Physical: 100,210905,[10764],2023-01-24,31.924,7.7,135,ko,False
727,天狼 Sirius the Jaeger,Sirius the Jaeger,80560,"[10759, 9648, 10765, 16]",2018-07-12,22.576,7.36,107,ja,False
728,Machos alfa,Alpha Males,215092,[35],2022-12-30,30.695,7.353,85,es,False
729,バイオハザード: インフィニット ダークネス,RESIDENT EVIL: Infinite Darkness,110642,"[16, 18, 10759, 10765]",2021-07-08,25.826,7.651,813,ja,False
730,The Bastard Son & the Devil Himself,The Bastard Son & the Devil Himself,210235,"[10765, 10759, 9648]",2022-10-28,18.57,7.5,131,en,False
731,モノノ怪,Mononoke,16660,"[16, 9648, 10765]",2007-07-13,33.631,7.9,53,ja,False
732,Life on Our Planet,Life on Our Planet,213609,[99],2023-10-25,28.59,8.0,153,en,False
733,Toy Boy,Toy Boy,87763,"[18, 9648, 80]",2019-09-08,30.4,7.6,543,es,False
734,The Witcher: Blood Origin,The Witcher: Blood Origin,106541,"[10765, 10759, 18]",2022-12-25,34.562,6.7,661,en,False
735,Rojst,The Mire,81686,"[18, 80]",2018-08-19,27.113,6.858,116,pl,False
736,賭ケグルイ双,KAKEGURUI TWIN,138183,"[16, 9648]",2022-08-04,33.822,7.2,68,ja,False
737,안녕? 나야!,"Hello, Me!",116045,"[18, 10765, 35]",2021-02-17,26.564,7.4,85,ko,False
738,Danger Mouse,Danger Mouse,64092,"[35, 16]",2015-09-28,33.137,6.333,21,en,False
739,مدرسة الروابي للبنات,AlRawabi School for Girls,88516,[18],2021-08-12,25.802,7.504,539,ar,False
740,Diario de un Gigoló,Diary of a Gigolo,208925,[18],2022-09-07,25.238,7.854,103,es,False
741,GO! Vive a tu Manera,Go! Live Your Way,87024,[18],2019-02-22,24.978,8.9,67,es,False
742,수리남,Narco-Saints,97970,[80],2022-09-09,26.223,7.8,134,ko,False
743,ボーイフレンド,The Boyfriend,256220,[10764],2024-07-09,41.398,8.333,9,ja,False
744,3%,3%,68467,"[18, 10765]",2016-11-25,28.942,7.2,447,pt,False
745,Dracula,Dracula,86850,"[18, 10759]",2020-01-01,26.182,7.012,697,en,False
746,Into the Fire: The Lost Daughter,Into the Fire: The Lost Daughter,261649,"[99, 9648]",2024-09-12,34.86,7.8,19,en,False
747,도적: 칼의 소리,Song of the Bandits,136368,"[10759, 18]",2023-09-22,22.155,7.333,48,ko,False
748,On My Block,On My Block,76747,[35],2018-03-16,22.171,8.4,646,en,False
749,ヒーローマスク,Hero Mask,84646,"[16, 10759, 9648, 10765]",2018-12-03,33.066,5.8,23,ja,False
750,Santiago of the Seas,Santiago of the Seas,113098,"[10762, 10759]",2020-10-09,31.239,7.3,3,en,False
751,Russian Doll,Russian Doll,84977,"[35, 18]",2019-02-01,28.871,7.416,796,en,False
752,LEGO Friends: Girls on a Mission,LEGO Friends: Girls on a Mission,87547,"[16, 10762, 10751]",2018-03-16,27.517,6.2,22,en,False
753,ポケモンコンシェルジュ,Pokémon Concierge,221301,"[16, 10751]",2023-12-28,26.369,7.5,57,ja,False
