,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
242,Gemini Man,Gemini Man,453405,"[878, 28, 12, 53]",2019-10-02,31.05,6.3,5060,en,False
243,The Assassination of Jesse James by the Coward Robert Ford,The Assassination of Jesse James by the Coward Robert Ford,4512,"[18, 37]",2007-09-20,30.974,7.0,2454,en,False
244,The Goonies,The Goonies,9340,"[12, 35, 10751]",1985-06-07,30.926,7.5,5634,en,False
245,Sudden Impact,Sudden Impact,10650,"[53, 80, 28]",1983-12-08,30.575,6.5,875,en,False
246,Scooby-Doo! and the Loch Ness Monster,Scooby-Doo! and the Loch Ness Monster,12902,"[10751, 12, 16, 35, 14, 9648]",2004-05-20,30.476,7.3,413,en,False
247,Happy Feet Two,Happy Feet Two,65759,"[16, 35, 10751]",2011-11-17,30.342,6.1,1573,en,False
248,Pan,Pan,266647,"[14, 12, 10751, 28]",2015-09-24,29.812,6.0,2701,en,False
249,The Color Purple,The Color Purple,873,"[18, 36]",1985-12-18,29.732,7.754,1755,en,False
250,Dolores Claiborne,Dolores Claiborne,11929,"[80, 18, 9648]",1995-03-24,29.61,7.2,748,en,False
251,Dunkirk,Dunkirk,374720,"[10752, 28, 18]",2017-07-19,29.419,7.456,16344,en,False
252,The Left Handed Gun,The Left Handed Gun,42402,[37],1958-05-07,29.274,6.0,101,en,False
253,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,58574,"[12, 28, 80, 9648]",2011-11-22,29.02,7.1,10217,en,False
254,Sex and the City 2,Sex and the City 2,37786,"[35, 18, 10749]",2010-05-26,29.006,6.1,1609,en,False
255,Garfield: A Tail of Two Kitties,Garfield: A Tail of Two Kitties,9513,"[16, 35, 10751, 12, 18, 14]",2006-06-15,28.89,5.6,2162,en,False
256,Superman Returns,Superman Returns,1452,"[878, 28, 12]",2006-06-28,28.749,5.77,4133,en,False
257,As Neves,As Neves,1172611,[18],2024-05-10,28.415,6.2,2,gl,False
258,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,817,"[12, 35, 80, 878]",1999-06-08,28.079,6.3,3273,en,False
259,The Great Gatsby,The Great Gatsby,64682,"[18, 10749]",2013-05-09,27.953,7.4,12123,en,False
260,Crazy Rich Asians,Crazy Rich Asians,455207,"[35, 10749]",2018-08-15,27.716,7.1,3593,en,False
261,Hostile Waters,Hostile Waters,2131,"[10770, 18, 53, 10752]",1997-10-18,27.282,5.7,23,en,False
262,Kon-Tiki,Kon-Tiki,70667,"[12, 36]",2012-08-24,27.264,6.917,738,no,False
263,La niña de la comunión,The Communion Girl,1008005,[27],2023-02-09,27.1,6.0,220,es,False
264,The Bridges of Madison County,The Bridges of Madison County,688,"[18, 10749]",1995-06-02,26.88,7.7,2114,en,False
265,Game of Thrones: The Last Watch,Game of Thrones: The Last Watch,591278,[99],2019-05-26,26.872,7.1,323,en,False
266,The Accountant,The Accountant,302946,"[80, 53, 18]",2016-10-13,26.739,7.1,6070,en,False
267,Paddington,Paddington,116149,"[35, 12, 10751]",2014-11-24,26.668,7.09,3646,en,False
268,Mystic River,Mystic River,322,"[53, 80, 18, 9648]",2003-10-07,26.449,7.742,6563,en,False
269,Deadwood: The Movie,Deadwood: The Movie,538225,"[37, 18]",2019-05-31,26.446,6.749,372,en,False
270,Elephant,Elephant,1807,"[80, 18]",2003-09-20,26.263,7.1,1869,en,False
271,Lethal Weapon 2,Lethal Weapon 2,942,"[28, 12, 35, 80, 53]",1989-07-07,26.238,7.0,3331,en,False
272,Scooby-Doo! Camp Scare,Scooby-Doo! Camp Scare,45752,"[16, 35, 10751, 9648]",2010-09-14,25.831,7.868,295,en,False
273,Lethal Weapon,Lethal Weapon,941,"[12, 28, 35, 53, 80]",1987-03-06,25.709,7.3,4486,en,False
274,Erin Brockovich,Erin Brockovich,462,[18],2000-03-17,25.642,7.44,3136,en,False
275,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,9355,"[28, 12, 878]",1985-06-29,25.264,6.221,2881,en,False
276,Yogi Bear,Yogi Bear,41515,"[35, 10751, 16, 12]",2010-12-17,25.19,5.568,864,en,False
277,Stopping the Steal,Stopping the Steal,1352173,[99],2024-09-17,25.108,7.375,8,en,False
278,Elijo creer,I Choose to Believe,1192578,[99],2023-12-07,25.025,7.612,85,es,False
279,A Nightmare on Elm Street 3: Dream Warriors,A Nightmare on Elm Street 3: Dream Warriors,10072,"[27, 53, 14]",1987-02-27,24.909,6.7,1742,en,False
280,Mike Tyson: Undisputed Truth,Mike Tyson: Undisputed Truth,210041,"[35, 18, 99, 10770]",2013-12-01,24.851,7.1,49,en,False
281,Turtles All the Way Down,Turtles All the Way Down,574451,"[18, 10749]",2024-04-27,24.656,7.6,116,en,False
282,Smallfoot,Smallfoot,446894,"[10751, 16, 12, 14, 35]",2018-09-20,24.325,6.782,1492,en,False
283,Mother's Day,Mother's Day,353069,"[35, 18, 10749]",2016-04-28,24.195,6.0,1253,en,False
284,Ocean's Thirteen,Ocean's Thirteen,298,"[80, 53]",2007-06-05,24.143,6.727,6254,en,False
285,Lethal Weapon 4,Lethal Weapon 4,944,"[28, 12, 35, 80, 53]",1998-07-10,24.133,6.6,2597,en,False
286,Lethal Weapon 3,Lethal Weapon 3,943,"[12, 28, 35, 53, 80]",1992-05-15,23.746,6.7,2856,en,False
287,The Color Purple,The Color Purple,558915,[18],2023-12-25,23.622,7.1,252,en,False
288,The Kill Team,The Kill Team,489245,"[10752, 28, 18]",2019-10-17,23.45,6.5,384,en,False
289,Scooby-Doo! Stage Fright,Scooby-Doo! Stage Fright,203696,"[10751, 12, 16, 35, 9648]",2013-08-10,23.388,7.6,211,en,False
290,Dirty Harry,Dirty Harry,984,"[28, 80, 53]",1971-12-23,23.033,7.5,2412,en,False
291,The Wizard of Lies,The Wizard of Lies,363992,"[80, 18, 36, 53, 10770]",2017-05-11,22.954,6.6,561,en,False
292,We Bare Bears: The Movie,We Bare Bears: The Movie,677638,"[16, 12, 10751, 35, 10770]",2020-06-30,22.925,7.8,805,en,False
293,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm,14919,"[28, 16, 80, 9648, 18]",1993-12-25,22.803,7.469,1084,en,False
294,Albert Brooks: Defending My Life,Albert Brooks: Defending My Life,1184849,[99],2023-11-12,22.472,7.8,15,en,False
295,Godzilla,Godzilla,929,"[878, 28, 53]",1998-05-20,22.433,5.6,3848,en,False
296,The Stroll,The Stroll,1058623,[99],2023-01-23,22.431,6.8,18,en,False
297,David Holmes: The Boy Who Lived,David Holmes: The Boy Who Lived,1190725,[99],2023-11-13,22.336,7.5,42,en,False
298,Kimi,Kimi,800510,"[53, 9648, 80]",2022-02-10,22.167,6.221,853,en,False
299,Scoob!,Scoob!,385103,"[16, 35, 10751, 9648]",2020-07-08,22.063,7.1,1677,en,False
300,Temple Grandin,Temple Grandin,33602,"[18, 36]",2010-02-06,22.02,7.7,439,en,False
301,Verdens verste menneske,The Worst Person in the World,660120,"[18, 10749, 35]",2021-10-13,21.704,7.5,1320,no,False
302,Aloha Scooby-Doo!,Aloha Scooby-Doo!,24615,"[9648, 10751, 16, 12, 35]",2005-02-08,21.667,7.1,426,en,False
303,As You Like It,As You Like It,19103,"[35, 18, 10749]",2006-09-01,21.541,5.7,84,en,False
304,Superman IV: The Quest for Peace,Superman IV: The Quest for Peace,11411,"[28, 12, 878]",1987-07-24,21.494,4.558,1225,en,False
305,Little Nicky,Little Nicky,9678,"[35, 14]",2000-11-10,21.437,5.862,1782,en,False
306,Catwoman,Catwoman,314,"[28, 14, 80]",2004-07-22,21.124,4.603,3278,en,False
307,Superman III,Superman III,9531,"[35, 878, 28, 12]",1983-06-17,21.116,5.493,1661,en,False
308,Wyatt Earp,Wyatt Earp,12160,"[37, 18, 28, 12]",1994-06-24,20.95,6.8,831,en,False
309,Elizabeth Taylor: The Lost Tapes,Elizabeth Taylor: The Lost Tapes,1279112,[99],2024-05-16,20.869,7.2,4,en,False
310,Rendel: Cycle of Revenge,Rendel: Cycle of Revenge,547475,[28],2024-06-28,20.565,4.5,12,en,False
311,Jerry Maguire,Jerry Maguire,9390,"[35, 18, 10749]",1996-12-13,20.553,6.966,3235,en,False
312,Austin Powers in Goldmember,Austin Powers in Goldmember,818,"[35, 80, 878]",2002-07-26,20.206,6.0,3074,en,False
313,Druk,Another Round,580175,"[35, 18]",2020-09-24,19.918,7.642,3203,da,False
314,El Diablo,El Diablo,71143,"[37, 35, 10770]",1990-07-22,19.8,5.5,27,en,False
315,Father of the Bride,Father of the Bride,746419,"[10749, 35, 18]",2022-07-21,19.698,6.406,165,en,False
316,Excellent Cadavers,Excellent Cadavers,19189,"[18, 53, 36, 10770, 80]",1999-10-16,19.268,6.0,20,en,False
317,The Tale,The Tale,369523,"[18, 9648]",2018-01-20,18.929,7.1,422,en,False
318,Gran Torino,Gran Torino,13223,[18],2008-12-12,18.822,7.991,10603,en,False
319,Before Sunset,Before Sunset,80,"[18, 10749]",2004-06-16,18.747,7.818,3329,en,False
320,Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,474395,"[16, 28, 35, 878]",2018-07-27,18.52,7.2,1097,en,False
321,Vendetta,Vendetta,105462,"[18, 10770]",1999-09-12,18.42,6.4,14,en,False
322,I Am Bolt,I Am Bolt,422469,[99],2016-11-28,18.387,7.1,99,en,False
323,Cast a Deadly Spell,Cast a Deadly Spell,52660,"[10770, 9648, 35, 27, 14]",1991-09-07,18.269,6.0,105,en,False
324,Call Me Miss Cleo,Call Me Miss Cleo,1055854,[99],2022-12-15,17.894,6.1,7,en,False
325,No Sudden Move,No Sudden Move,649409,"[80, 53]",2021-06-24,17.885,6.4,674,en,False
326,Motherless Brooklyn,Motherless Brooklyn,504562,"[18, 53]",2019-10-31,17.647,6.706,1417,en,False
327,Behind the Candelabra,Behind the Candelabra,119675,"[18, 10749]",2013-05-26,17.459,6.6,764,en,False
328,And Starring Pancho Villa as Himself,And Starring Pancho Villa as Himself,24241,"[18, 36, 10752, 37, 10770]",2003-09-07,17.395,7.0,83,en,False
329,"Love to Love You, Donna Summer","Love to Love You, Donna Summer",1055378,"[99, 10402]",2023-02-21,17.345,7.3,12,en,False
330,Gia,Gia,14533,"[10749, 18]",1998-01-31,17.241,7.109,723,en,False
331,Red Lights,Red Lights,75638,[53],2012-03-02,17.096,6.2,1230,en,False
332,Tre di troppo,Tre di troppo,870098,"[35, 14, 10751]",2023-01-01,17.081,6.508,130,it,False
333,You Were My First Boyfriend,You Were My First Boyfriend,1072905,"[99, 18]",2024-03-01,17.003,8.0,2,en,False
334,Eine Million Minuten,A Million Minutes,1162321,"[18, 10751]",2024-02-01,16.998,6.7,24,de,False
335,Life Itself,Life Itself,446696,"[18, 10749]",2018-09-21,16.941,7.227,540,en,False
336,Cry Macho,Cry Macho,749274,[18],2021-09-16,16.867,5.954,990,en,False
337,Becoming Warren Buffett,Becoming Warren Buffett,438137,[99],2017-01-30,16.733,7.2,63,en,False
338,The Postman,The Postman,9922,"[878, 12, 28]",1997-12-25,16.627,6.2,1053,en,False
339,Scream: The True Story,Scream: The True Story,927569,[99],2022-01-14,16.612,7.2,6,en,False
340,Scooby-Doo! and the Legend of the Vampire,Scooby-Doo! and the Legend of the Vampire,30074,"[10751, 16, 35, 14, 10402, 9648]",2003-03-04,16.588,7.1,311,en,False
341,Argo,Argo,68734,"[18, 53]",2012-10-11,16.542,7.278,8188,en,False
342,LEGO Scooby-Doo! Knight Time Terror,LEGO Scooby-Doo! Knight Time Terror,370086,"[9648, 16, 10751, 35]",2015-11-25,16.481,8.1,75,en,False
343,Let Them All Talk,Let Them All Talk,623856,"[35, 18]",2020-12-10,16.25,5.7,245,en,False
344,An American Bombing: The Road to April 19th,An American Bombing: The Road to April 19th,1263371,[99],2024-04-16,15.951,7.1,8,en,False
345,American Splendor,American Splendor,2771,"[35, 18]",2003-08-15,15.87,7.2,460,en,False
346,Grey Gardens,Grey Gardens,19851,"[36, 18, 10770]",2009-06-21,15.75,6.9,137,en,False
347,Overdrive,Overdrive,404733,"[53, 28, 9648]",2017-06-16,15.655,6.1,926,en,False
348,A todo tren 2: Ahora son ellas,The Kids Are Alright 2,892068,"[35, 10751]",2022-12-02,15.435,6.3,45,es,False
349,Sherlock: The Abominable Bride,Sherlock: The Abominable Bride,379170,"[80, 18, 9648]",2016-01-01,15.111,7.847,2229,en,False
350,You Don't Know Jack,You Don't Know Jack,36950,"[18, 10770]",2010-06-27,14.813,7.1,376,en,False
351,Me contro Te: Il film - Missione giungla,Me contro Te: Il film - Missione giungla,955659,"[10751, 14]",2023-01-19,14.777,8.2,9,it,False
352,Phil Spector,Phil Spector,173153,"[18, 10770]",2013-06-14,14.692,5.7,123,en,False
353,Juice WRLD: Into the Abyss,Juice WRLD: Into the Abyss,888491,"[99, 10402]",2021-11-12,14.494,8.3,14,en,False
354,The Laramie Project,The Laramie Project,19448,"[80, 18, 10770]",2002-01-10,14.332,6.4,50,en,False
355,La mujer dormida,The Sleeping Woman,1235926,"[53, 27, 14]",2024-05-31,14.205,7.5,11,es,False
356,Colectiv,Collective,618363,[99],2019-02-13,14.162,7.6,161,ro,False
357,Ben 10: Alien X-Tinction,Ben 10: Alien X-Tinction,882878,[16],2021-04-11,14.092,3.9,8,en,False
358,Before Midnight,Before Midnight,132344,"[10749, 18]",2013-04-05,13.975,7.515,2353,en,False
359,Stuart: A Life Backwards,Stuart: A Life Backwards,50032,"[18, 10770]",2007-09-23,13.825,7.4,182,en,False
360,Cast a Deadly Spell,Cast a Deadly Spell,52660,"[10770, 9648, 35, 27, 14]",1991-09-07,18.269,6.0,105,en,False
361,Life Itself,Life Itself,446696,"[18, 10749]",2018-09-21,16.941,7.227,540,en,False
362,Motherless Brooklyn,Motherless Brooklyn,504562,"[18, 53]",2019-10-31,17.647,6.706,1417,en,False
363,Behind the Candelabra,Behind the Candelabra,119675,"[18, 10749]",2013-05-26,17.459,6.6,764,en,False
364,"Love to Love You, Donna Summer","Love to Love You, Donna Summer",1055378,"[99, 10402]",2023-02-21,17.345,7.3,12,en,False
365,Loreak,Flowers,260313,[18],2014-10-10,7.409,6.9,56,eu,False
366,Cry Macho,Cry Macho,749274,[18],2021-09-16,16.867,5.954,989,en,False
367,Red Lights,Red Lights,75638,[53],2012-03-02,17.096,6.2,1230,en,False
368,Hemingway & Gellhorn,Hemingway & Gellhorn,111839,"[18, 10749]",2012-08-27,13.342,6.1,173,en,False
369,The Owners,The Owners,659986,"[27, 9648, 53]",2020-08-27,8.841,5.6,380,en,False
370,You Were My First Boyfriend,You Were My First Boyfriend,1072905,"[99, 18]",2024-03-01,17.003,8.0,2,en,False
371,Becoming Warren Buffett,Becoming Warren Buffett,438137,[99],2017-01-30,16.733,7.2,63,en,False
372,Scream: The True Story,Scream: The True Story,927569,[99],2022-01-14,16.612,7.2,6,en,False
373,LEGO Scooby-Doo! Knight Time Terror,LEGO Scooby-Doo! Knight Time Terror,370086,"[9648, 16, 10751, 35]",2015-11-25,16.481,8.1,75,en,False
374,The Enemy Within,The Enemy Within,59121,"[53, 18, 10770]",1994-08-24,7.05,5.6,32,en,False
375,Let Them All Talk,Let Them All Talk,623856,"[35, 18]",2020-12-10,16.25,5.7,245,en,False
376,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,The Venture Bros.: Radiant Is the Blood of the Baboon Heart,828898,"[16, 28, 12, 878]",2023-07-21,13.643,7.3,71,en,False
377,American Splendor,American Splendor,2771,"[35, 18]",2003-08-15,15.87,7.2,460,en,False
378,Senna,Senna,58496,[99],2010-10-07,12.691,8.115,1017,en,False
379,Grey Gardens,Grey Gardens,19851,"[36, 18, 10770]",2009-06-21,15.75,6.9,137,en,False
380,The Perfect Weapon,The Perfect Weapon,728209,"[99, 80]",2020-10-16,11.703,6.8,20,en,False
381,Unpregnant,Unpregnant,632666,"[18, 35]",2020-09-10,11.619,7.047,287,en,False
382,Mamá o papá,You Keep the Kids,755437,"[35, 10751]",2021-12-17,11.316,7.2,187,es,False
383,"Crazy, Not Insane","Crazy, Not Insane",682589,[99],2020-03-18,11.281,7.4,68,en,False
384,Game Change,Game Change,91010,"[10770, 18, 35, 36]",2012-02-28,11.257,6.9,307,en,False
385,Strip Search,Strip Search,41847,"[18, 10770]",2004-04-27,11.243,6.2,38,en,False
386,The Normal Heart,The Normal Heart,113833,[18],2014-05-25,11.19,7.8,866,en,False
387,Brandy Hellville & the Cult of Fast Fashion,Brandy Hellville & the Cult of Fast Fashion,1242388,[99],2024-03-11,11.143,5.8,10,en,False
388,La librería,The Bookshop,444539,[18],2017-11-10,11.012,6.502,422,en,False
389,Tom and Jerry: The Magic Ring,Tom and Jerry: The Magic Ring,14787,"[16, 35, 10751, 14]",2002-03-12,10.993,6.4,247,en,False
390,Joe's Palace,Joe's Palace,43741,[18],2007-11-04,10.984,6.1,16,en,False
391,映画ドラえもん のび太と奇跡の島 ～アニマル アドベンチャー～,Doraemon: Nobita and the Island of Miracles – Animal Adventure,160642,"[10751, 16, 12]",2012-03-03,10.968,6.9,66,ja,False
392,Wunderschön,Wunderschön,750466,"[18, 35, 10749]",2022-02-03,10.863,7.3,87,de,False
393,The Gallows,The Gallows,299245,"[27, 53]",2015-07-09,10.727,5.0,920,en,False
394,Muhammad Ali's Greatest Fight,Muhammad Ali's Greatest Fight,196355,"[18, 10770]",2013-10-04,10.605,6.4,36,en,False
395,When Trumpets Fade,When Trumpets Fade,13935,"[18, 10752, 10770]",1998-06-27,10.55,6.6,127,en,False
396,Fahrenheit 451,Fahrenheit 451,401905,"[18, 878, 53]",2018-05-12,10.519,5.421,837,en,False
397,Metalocalypse: Army of the Doomstar,Metalocalypse: Army of the Doomstar,828899,"[16, 35, 10402]",2023-08-22,10.492,6.8,49,en,False
398,Quad Gods,Quad Gods,1275790,[99],2024-06-07,10.378,8.0,1,en,False
399,An American Girl: Chrissa Stands Strong,An American Girl: Chrissa Stands Strong,18182,"[18, 10751]",2009-01-05,10.29,6.5,37,en,False
400,Citizen X,Citizen X,12554,"[80, 18]",1995-02-25,10.247,7.2,321,en,False
401,A Dog Year,A Dog Year,41496,"[35, 18, 10770]",2009-09-03,10.208,6.2,73,en,False
402,Las niñas,Schoolgirls,619443,[18],2020-09-04,10.118,6.605,110,es,False
403,Bessie,Bessie,330544,"[18, 10402, 10770]",2015-05-16,10.093,6.4,111,en,False
404,Bama Rush,Bama Rush,1053722,[99],2023-05-23,10.055,4.0,12,en,False
405,Sugar,Sugar,17003,[18],2008-04-03,9.962,6.5,57,en,False
406,"Ben 10: Ben 10,010","Ben 10: Ben 10,010",834802,"[16, 28]",2021-04-02,9.939,6.2,83,en,False
407,The Jack Bull,The Jack Bull,16331,"[37, 10770]",1999-04-17,9.904,6.4,83,en,False
408,Navalny,Navalny,926676,[99],2022-04-08,9.717,7.258,217,en,False
409,Time Bomb Y2K,Time Bomb Y2K,1088233,[99],2023-03-03,9.694,5.8,17,en,False
410,The Second Civil War,The Second Civil War,45046,"[18, 35, 10770, 10752]",1997-12-04,9.68,6.3,39,en,False
411,Bury My Heart at Wounded Knee,Bury My Heart at Wounded Knee,13470,"[37, 18, 36, 10770]",2007-05-27,9.626,6.5,110,en,False
412,Stand Up & Shout: Songs from a Philly High School,Stand Up & Shout: Songs from a Philly High School,1189028,[99],2023-10-20,9.563,10.0,1,en,False
413,Embarazados,We Are Pregnant,336435,"[35, 18, 10749]",2016-01-29,9.548,5.3,97,es,False
414,Conspiracy,Conspiracy,12900,"[36, 18, 10752, 10770]",2001-05-19,9.494,7.3,394,en,False
415,The Last Outlaw,The Last Outlaw,20333,"[10770, 28, 37]",1993-10-30,9.481,5.2,51,en,False
416,La naranja prohibida,A Forbidden Orange,888492,"[99, 36]",2021-10-23,9.394,5.0,11,es,False
417,John McCain: For Whom the Bell Tolls,John McCain: For Whom the Bell Tolls,525949,[99],2018-05-28,9.384,6.8,13,en,False
418,The Ringleader: The Case of the Bling Ring,The Ringleader: The Case of the Bling Ring,1181623,"[99, 80]",2023-10-01,9.328,7.0,3,en,False
419,Bernard and Doris,Bernard and Doris,38163,"[35, 18, 10770]",2006-09-01,9.281,6.0,84,en,False
420,8-Bit Christmas,8-Bit Christmas,802217,"[10751, 35, 14]",2021-11-24,9.216,6.377,374,en,False
421,The Commandant's Shadow,The Commandant's Shadow,1277783,"[99, 36, 10752]",2024-05-29,9.169,8.5,9,en,False
422,Cheyenne Autumn,Cheyenne Autumn,40630,[37],1964-10-15,8.878,6.7,130,en,False
423,The Owners,The Owners,659986,"[27, 9648, 53]",2020-08-27,8.841,5.6,380,en,False
424,Last Days,Last Days,1665,[18],2005-06-12,8.808,5.5,361,en,False
425,Hors Normes,The Specials,579245,"[35, 18]",2019-10-23,8.687,7.841,899,fr,False
426,Pu-239,Pu-239,26431,[18],2006-09-12,8.623,6.7,63,en,False
427,Katrina Babies,Katrina Babies,866074,[99],2022-06-14,8.595,7.2,7,en,False
428,The Special Relationship,The Special Relationship,45371,"[10770, 18, 36]",2010-05-29,8.588,6.5,58,en,False
429,Dolphin Tale,Dolphin Tale,62837,"[18, 10751]",2011-09-22,8.531,6.9,632,en,False
430,No Accident,No Accident,1171371,[99],2023-09-29,8.487,6.2,5,en,False
431,Into the Storm,Into the Storm,36465,"[18, 36, 10770]",2009-05-31,8.435,6.4,78,en,False
432,Einstein and Eddington,Einstein and Eddington,15044,"[36, 18]",2008-11-29,8.431,6.8,129,en,False
433,The Gathering Storm,The Gathering Storm,36464,"[18, 36]",2002-04-22,8.371,6.6,63,en,False
434,Ben Gen 10,Ben Gen 10,828397,[16],2021-06-05,8.237,6.1,112,en,False
435,Spielberg,Spielberg,467062,[99],2017-10-05,8.217,7.576,277,en,False
436,Holiday Harmony,Holiday Harmony,1028935,"[10749, 35, 10402, 10770]",2022-11-24,8.21,6.6,35,en,False
437,A Tree of Life: The Pittsburgh Synagogue Shooting,A Tree of Life: The Pittsburgh Synagogue Shooting,1034809,[99],2022-10-26,8.168,6.8,4,en,False
438,ขุนพันธ์ 3,Khun Pan 3,938553,"[28, 14, 53]",2023-03-02,8.002,6.9,14,th,False
439,El test,El test,901944,[35],2022-09-02,7.856,6.2,81,es,False
440,A Dangerous Son,A Dangerous Son,522773,[99],2018-05-07,7.848,6.3,11,en,False
441,Blind Justice,Blind Justice,45188,"[28, 37, 10752]",1994-06-25,7.746,5.1,21,en,False
442,The Sunset Limited,The Sunset Limited,56831,"[18, 10770]",2011-02-12,7.728,7.2,423,en,False
443,Mistrial,Mistrial,291613,"[53, 18, 28, 10770]",1996-11-02,7.638,4.8,16,en,False
444,Too Big to Fail,Too Big to Fail,65034,"[18, 10770]",2011-11-25,7.627,7.0,216,en,False
445,Escape from Kabul,Escape from Kabul,1013258,[99],2021-09-21,7.574,7.0,21,en,False
446,The Late Shift,The Late Shift,30330,"[35, 18, 10770]",1996-02-24,7.509,6.4,54,en,False
447,Wild Wild Space,Wild Wild Space,1283214,[99],2024-06-15,7.499,7.688,8,en,False
448,Oslo,Oslo,553087,"[10770, 18, 36]",2021-05-29,7.445,6.5,94,en,False
449,Loreak,Flowers,260313,[18],2014-10-10,7.409,6.9,56,eu,False
450,Wig,Wig,596670,[99],2019-05-04,7.375,6.2,12,en,False
451,Clear History,Clear History,133790,"[35, 10770]",2014-05-02,7.362,6.0,245,en,False
452,Path to War,Path to War,31018,"[18, 36, 10770]",2003-10-28,7.331,6.7,51,en,False
453,I Am Evidence,I Am Evidence,448452,[99],2017-06-15,7.197,6.4,23,en,False
454,Hello Ladies: The Movie,Hello Ladies: The Movie,303623,"[35, 10770]",2014-11-22,7.141,6.5,147,en,False
455,Trespass Against Us,Trespass Against Us,256569,"[28, 80, 18]",2016-10-14,7.058,5.8,321,en,False
456,The Enemy Within,The Enemy Within,59121,"[53, 18, 10770]",1994-08-24,7.05,5.6,32,en,False
457,Sin rodeos,Empowered,505015,[35],2018-03-02,6.946,5.9,128,es,False
458,BS High,BS High,1070807,[99],2023-06-14,6.835,6.9,16,en,False
459,Oskars Kleid,Oskar's Dress,916712,[18],2022-12-22,6.761,7.5,51,de,False
460,The Leisure Class,The Leisure Class,363810,"[10770, 35]",2015-11-02,6.761,3.9,25,en,False
461,All That Breathes,All That Breathes,913838,"[99, 18]",2022-10-21,6.741,6.915,65,en,False
462,Paterno,Paterno,467867,"[18, 10770]",2018-04-07,6.739,6.2,173,en,False
463,Stevie Van Zandt: Disciple,Stevie Van Zandt: Disciple,1278112,"[99, 10402]",2024-06-08,6.734,8.2,6,en,False
464,Ghost Adventures: Goldfield Hotel,Ghost Adventures: Goldfield Hotel,887394,"[99, 10770, 878]",2023-10-03,6.695,8.5,4,en,False
465,A Christmas Story Christmas,A Christmas Story Christmas,929340,"[35, 10751, 18, 14]",2022-12-08,6.675,6.5,112,en,False
466,Like.Share.Follow.,Like.Share.Follow.,486011,"[27, 53]",2017-10-31,6.671,5.2,134,en,False
467,Trophy,Trophy,433029,[99],2017-01-20,6.615,7.0,17,en,False
468,Adrienne,Adrienne,887171,"[99, 18]",2021-11-14,6.611,7.3,19,en,False
469,The Iceman and the Psychiatrist,The Iceman and the Psychiatrist,278388,"[99, 80, 53, 27]",2004-06-01,6.558,7.5,17,en,False
470,Thought Crimes,Thought Crimes,333382,[99],2015-05-11,6.555,6.2,44,en,False
471,Ein Fest fürs Leben,Ein Fest fürs Leben,1159844,[35],2023-10-19,6.507,4.6,7,de,False
472,Life of Crime: 1984-2020,Life of Crime: 1984-2020,854345,"[99, 18]",2021-09-06,6.405,8.3,15,en,False
473,The Inventor: Out for Blood in Silicon Valley,The Inventor: Out for Blood in Silicon Valley,566228,[99],2019-01-24,6.392,7.1,243,en,False
474,In the Shadow of the Towers: Stuyvesant High on 9/11,In the Shadow of the Towers: Stuyvesant High on 9/11,625331,[99],2019-09-11,6.369,6.5,15,en,False
475,A Hollywood Christmas,A Hollywood Christmas,1028938,"[35, 10749]",2022-12-01,6.346,6.1,49,en,False
476,Te doy mis ojos,Take My Eyes,1418,"[10749, 18]",2003-10-08,6.17,7.2,200,es,False
477,Everyday People,Everyday People,41851,"[18, 10770]",2004-01-18,6.148,6.3,15,en,False
478,Sous les étoiles : road trip au pays du Drive-in,Under the Stars,1057094,[99],2022-10-15,6.125,5.8,5,fr,False
479,O.G.,O.G.,506558,[18],2018-04-20,6.039,5.9,97,en,False
480,Totem,Totem,483737,[27],2017-10-31,6.037,5.2,169,en,False
481,"MoviePass, MovieCrash","MoviePass, MovieCrash",1229898,[99],2024-03-09,6.036,7.0,17,en,False
482,Witness Protection,Witness Protection,98431,"[18, 80, 10770]",1999-12-11,5.956,6.5,30,en,False
483,Without Warning: The James Brady Story,Without Warning: The James Brady Story,124034,"[18, 10770]",1991-06-16,5.843,6.0,1,en,False
484,Sometimes in April,Sometimes in April,16374,"[18, 36, 10752]",2005-02-17,5.799,7.1,70,en,False
485,Dead Silence,Dead Silence,223389,"[28, 18, 53, 10770]",1997-09-22,5.788,5.9,21,en,False
