,original_title,title,id,genre_ids,release_date,popularity,vote_average,vote_count,original_language,adult
2464,Ouija House,Ouija House,501851,[27],2018-05-05,10.222,5.4,108,en,False
2465,Maxine's Baby: The Tyler Perry Story,Maxine's Baby: The Tyler Perry Story,1180562,[99],2023-10-27,11.334,8.417,6,en,False
2466,Kidnapping Mr. Heineken,Kidnapping Mr. Heineken,228968,"[18, 28, 80, 53, 9648]",2015-03-12,11.333,6.0,619,en,False
2467,10 Minutes Gone,10 Minutes Gone,552865,"[80, 28, 53, 9648]",2019-09-30,6.722,5.3,224,en,False
2468,Toolbox Murders,Toolbox Murders,16764,"[27, 9648]",2004-11-12,5.963,5.7,169,en,False
2469,El segundo nombre,Second Name,59851,"[53, 9648, 18, 27]",2002-11-15,11.313,5.6,42,es,False
2470,Alien Convergence,Alien Convergence,460962,"[27, 878, 28]",2017-06-27,4.847,3.9,49,en,False
2471,La Douleur,Memoir of War,467675,[18],2017-08-17,4.967,6.1,136,fr,False
2472,Eloïse,Eloise,44620,"[18, 10749]",2009-10-08,8.453,6.6,58,ca,False
2473,暗殺教室 卒業編,Assassination Classroom: Graduation,359628,"[878, 35, 28]",2016-03-25,11.274,7.2,89,ja,False
2474,The Monster Project,The Monster Project,462036,"[28, 27]",2017-08-18,7.713,4.8,138,en,False
2475,LBJ,LBJ,353575,"[18, 36]",2017-11-03,11.262,6.4,153,en,False
2476,Illusions perdues,Lost Illusions,660000,"[18, 10749, 36]",2021-10-20,8.222,7.4,478,fr,False
2477,Lucy and Desi,Lucy and Desi,736280,[99],2022-01-21,11.246,7.1,38,en,False
2478,The Fanatic,The Fanatic,509853,"[80, 53]",2019-08-30,11.213,4.5,302,en,False
2479,Loki 7,Loki 7,412338,[35],2016-08-11,4.798,5.2,3,es,False
2480,Ideal Home,Ideal Home,399725,"[35, 18]",2018-06-21,8.204,6.512,253,en,False
2481,Deliler,Vlad the Impaler,540841,"[18, 36, 10752]",2018-11-23,10.655,5.9,40,tr,False
2482,Falling,Falling,554761,[18],2020-10-02,7.208,6.5,189,en,False
2483,As Good As Dead,As Good As Dead,35656,"[28, 12, 53]",2010-01-25,11.154,5.0,50,en,False
2484,Waiting for You,Waiting for You,424239,"[18, 9648]",2017-02-24,11.141,5.8,10,en,False
2485,Mephisto,Mephisto,1049923,"[53, 18, 14]",2022-11-14,8.0,2.0,1,es,False
2486,Sylvie's Love,Sylvie's Love,584288,"[10749, 18]",2020-01-27,6.431,6.319,91,en,False
2487,Alatriste,Captain Alatriste: The Spanish Musketeer,13495,[28],2006-09-01,7.193,5.8,223,es,False
2488,Day of the Mummy,Day of the Mummy,297580,"[12, 27, 28]",2014-10-20,4.895,4.9,40,en,False
2489,Mon bébé,Sweetheart,547539,"[35, 18]",2019-03-13,8.949,6.5,248,fr,False
2490,He Was a Quiet Man,He Was a Quiet Man,10247,"[35, 18, 10749]",2007-11-23,6.941,6.4,313,en,False
2491,Essex Boys Retribution,Essex Boys Retribution,245522,[80],2013-12-23,4.754,4.3,12,en,False
2492,あん,Sweet Bean,319373,[18],2015-05-30,8.442,7.4,534,ja,False
2493,St. Agatha,St. Agatha,502406,"[27, 53]",2018-04-20,11.087,5.6,204,en,False
2494,Affliction,Affliction,31662,"[80, 18, 9648]",1998-02-12,7.687,6.3,262,en,False
2495,La corrispondenza,Correspondence,315880,"[18, 10749]",2016-01-14,5.69,6.3,393,it,False
2496,도어락,Door Lock,563103,"[53, 80, 9648]",2018-12-05,5.943,7.4,136,ko,False
2497,Geo-Disaster,Geo-Disaster,479475,"[28, 878, 10770]",2017-10-03,7.851,4.944,72,en,False
2498,Микита Кожум'яка,The Dragon Spell,421126,"[10751, 35, 16, 14, 12]",2016-02-01,8.249,6.5,27,uk,False
2499,Heaven's Prisoners,Heaven's Prisoners,36915,"[18, 9648, 53]",1996-05-17,11.043,5.1,77,en,False
2500,20世紀少年 第2章 最後の希望,20th Century Boys 2: The Last Hope,25114,"[878, 12, 9648]",2009-01-30,5.915,6.6,66,ja,False
2501,Das schweigende Klassenzimmer,The Silent Revolution,454693,"[18, 36]",2018-03-01,11.038,7.4,237,de,False
2502,The Curse of Sleeping Beauty,The Curse of Sleeping Beauty,388440,"[14, 27]",2016-05-05,8.937,5.1,211,en,False
2503,Justin Bieber: Our World,Justin Bieber: Our World,871858,"[10402, 99]",2021-10-08,11.026,6.8,21,en,False
2504,Larguées,Dumped,490445,[35],2018-04-18,10.188,6.1,351,fr,False
2505,La librería,The Bookshop,444539,[18],2017-11-10,11.012,6.502,422,en,False
2506,No matarás,Cross the Line,681580,"[53, 80]",2020-10-16,7.691,6.881,252,es,False
2507,Son of the South,Son of the South,686548,"[36, 18]",2021-02-05,7.442,6.6,133,en,False
2508,MXP: Most Xtreme Primate,MXP: Most Xtreme Primate,37859,[35],2004-01-20,4.713,4.9,29,en,False
2509,Song for a Raggy Boy,Song for a Raggy Boy,49890,"[18, 36]",2003-01-19,10.991,7.3,127,en,False
2510,Réparer les vivants,Heal the Living,383807,[18],2016-11-01,6.681,6.5,217,fr,False
2511,My Brother the Pig,My Brother the Pig,73257,"[14, 35, 10751]",1999-09-10,10.977,5.2,36,en,False
2512,City of Ghosts,City of Ghosts,428501,"[10752, 99]",2017-07-14,10.976,6.9,70,en,False
2513,Délicieux,Delicious,745611,"[36, 35, 18]",2021-09-08,10.69,6.9,259,fr,False
2514,误杀,Sheep Without a Shepherd,652783,"[80, 18]",2019-12-13,9.424,7.7,83,zh,False
2515,Robo-Dog,Robo-Dog,332212,"[10751, 878, 35]",2015-10-14,5.178,6.3,25,en,False
2516,Storm Boy,Storm Boy,505953,"[18, 12, 10751]",2019-01-17,8.681,7.1,137,en,False
2517,Cellar Dweller,Cellar Dweller,58797,"[14, 27]",1988-09-20,6.363,4.8,73,en,False
2518,Mee-Shee: The Water Giant,Mee-Shee: The Water Giant,60596,"[10751, 12, 14]",2005-07-14,10.937,5.1,22,en,False
2519,גט: המשפט של ויויאן אמסלם,Gett: The Trial of Viviane Amsalem,270403,[18],2014-06-25,10.935,7.6,125,he,False
2520,Shallow Grave,Shallow Grave,9905,"[80, 53]",1994-12-22,6.422,6.994,989,en,False
2521,Good,Good,12410,[18],2008-12-31,8.923,6.2,143,en,False
2522,Crime Story,Crime Story,847153,"[80, 18, 53]",2021-08-13,4.684,4.0,24,en,False
2523,Just Getting Started,Just Getting Started,398177,"[28, 35]",2017-12-01,8.425,4.9,238,en,False
2524,Prooi,Prey,400610,"[27, 53, 35]",2016-10-13,9.674,5.7,122,nl,False
2525,The Trust,The Trust,301608,"[53, 18, 80]",2016-04-29,7.174,5.1,469,en,False
2526,Madame,Madame,446131,"[10749, 35, 18]",2017-08-17,9.674,5.9,287,en,False
2527,V,V,683342,"[28, 80, 53]",2020-09-05,7.809,6.7,96,te,False
2528,Гражданин Х,Citizen K,618360,[99],2019-12-13,10.879,6.4,25,ru,False
2529,Bitter Harvest,Bitter Harvest,403390,"[10752, 18, 36, 10749]",2017-01-31,6.792,6.0,79,en,False
2530,García y García,Garcia & Garcia,774456,[35],2021-08-27,7.791,5.6,62,es,False
2531,पिप्पा,Pippa,733038,"[10752, 18]",2023-11-10,10.867,4.5,5,hi,False
2532,Les Grands Esprits,The Teacher,462503,"[35, 18]",2017-09-13,7.759,6.5,201,fr,False
2533,Operación Esperanza: Los niños perdidos en el Amazonas,Operation Hope - The Children Lost in the Amazon,1280368,[99],2024-04-26,7.799,8.1,34,es,False
2534,La paranza dei bambini,Piranhas,574436,"[18, 80]",2019-02-14,7.92,6.8,507,it,False
2535,Divino Amor,Divine Love,504592,"[18, 878]",2019-06-27,8.361,6.0,73,pt,False
2536,Retour chez ma mère,Back to Mom's,383869,[35],2016-06-01,6.417,5.7,447,fr,False
2537,El mejor verano de mi vida,The Best Summer of My Life,519597,"[35, 10751]",2018-07-12,10.843,5.9,135,es,False
2538,Autumn Beat,Autumn Beat,1046562,"[18, 10402]",2022-11-10,4.642,6.4,23,it,False
2539,The Kid,The Kid,492565,"[37, 18, 28]",2019-03-08,10.829,6.0,286,en,False
2540,El Ratón Pérez 2,The Hairy Tooth Fairy 2,52611,"[16, 10751]",2008-12-12,10.828,6.6,35,es,False
2541,Lady in White,Lady in White,49365,"[9648, 27, 53]",1988-04-22,10.823,6.1,118,en,False
2542,Por tus muertos,Por tus muertos,1209304,"[35, 10402]",2024-03-08,10.818,4.8,15,es,False
2543,Torment,Torment,227877,"[53, 27]",2013-10-11,8.162,4.7,100,en,False
2544,Aftershock,Aftershock,123103,"[27, 53]",2012-09-12,10.802,5.1,322,es,False
2545,मुंबई सागा,Mumbai Saga,608746,"[28, 18, 80]",2021-03-19,10.798,5.7,21,hi,False
2546,मुक्ति भवन,Hotel Salvation,413727,"[35, 18]",2016-09-02,4.628,6.8,30,hi,False
2547,Mute Witness,Mute Witness,48787,"[53, 27]",1995-09-28,8.656,6.3,129,en,False
2548,The Zombie Diaries,The Zombie Diaries,25035,"[27, 28, 53]",2006-10-29,10.784,4.3,75,en,False
2549,Sleuth,Sleuth,993,"[53, 9648, 80, 35]",1972-12-10,7.905,7.7,600,en,False
2550,King Arthur: Excalibur Rising,King Arthur: Excalibur Rising,447427,[28],2017-03-01,10.774,4.6,73,en,False
2551,Que se mueran los feos,To Hell With The Ugly,45332,[35],2010-04-23,10.773,5.8,89,es,False
2552,L'Année du requin,The Year of the Shark,833384,"[35, 27, 18]",2022-08-03,7.676,4.4,109,fr,False
2553,Grayeagle,Grayeagle,41604,"[28, 37]",1977-12-28,4.611,5.6,15,en,False
2554,The Good House,The Good House,633657,"[10749, 18, 35]",2022-09-29,10.758,6.6,55,en,False
2555,Undir trénu,Under the Tree,472640,"[18, 35]",2017-09-06,6.157,6.7,149,is,False
2556,The Tiger's Nest,The Tiger's Nest,654910,"[10751, 12]",2022-10-13,6.227,6.5,60,en,False
2557,The Fearway,The Fearway,1014629,"[27, 9648]",2023-02-07,10.734,4.7,26,en,False
2558,Assault on a Queen,Assault on a Queen,42716,"[12, 80, 53]",1966-06-15,10.732,5.5,23,en,False
2559,20世紀少年 ぼくらの旗,20th Century Boys 3: Redemption,39123,"[12, 9648, 878]",2009-08-19,6.702,6.7,60,ja,False
2560,Wonder Man,Wonder Man,34127,"[35, 14]",1945-06-08,10.731,6.6,37,en,False
2561,Quand on a 17 ans,Being 17,377154,[18],2016-02-27,10.404,6.8,357,fr,False
2562,The Green Hornet,The Green Hornet,213955,"[28, 35]",1974-03-21,10.702,6.8,34,en,False
2563,Elephant White,Elephant White,57585,"[28, 53, 14, 80]",2011-05-17,7.646,5.0,185,en,False
2564,Objetos,Lost & Found,946706,"[9648, 53]",2022-09-30,7.807,6.0,88,es,False
2565,കോൾഡ് കേസ്,Cold Case,838609,"[53, 27]",2021-06-30,4.566,5.3,22,ml,False
2566,Shoulder Arms,Shoulder Arms,53423,"[35, 10752]",1918-10-20,7.142,6.8,172,en,False
2567,Thugs of Hindostan,Thugs of Hindostan,472138,"[12, 28]",2018-11-07,7.899,5.5,103,hi,False
2568,Sunset Song,Sunset Song,277713,"[18, 36]",2015-12-04,10.644,6.2,96,en,False
2569,Che?,What?,81522,[35],1972-12-07,7.89,5.5,126,it,False
2570,Javier Milei: la revolución liberal,Javier Milei: la revolución liberal,1155525,"[99, 36]",2023-07-10,6.771,1.0,3,es,False
2571,Melody,Melody,48207,"[35, 18, 10749]",1971-03-28,6.609,7.2,49,en,False
2572,The Retreat,The Retreat,821390,"[53, 27]",2021-05-21,8.394,5.1,58,en,False
2573,The Marseille Contract,The Marseille Contract,72639,"[80, 53, 28]",1974-09-04,10.625,5.8,30,en,False
2574,Moontrap,Moontrap,14916,"[27, 878]",1989-04-28,6.638,4.8,105,en,False
2575,Desconectados,Desconectados,1062088,[35],2022-12-16,10.622,6.4,13,es,False
2576,Emergency,Emergency,819309,"[35, 18, 53]",2022-05-20,8.159,6.1,222,en,False
2577,Личный номер,Countdown,60236,"[28, 12, 80]",2004-12-09,10.604,6.1,14,ru,False
2578,Genova,Genova,12408,"[10749, 18]",2009-04-02,9.608,5.561,99,en,False
2579,Music,Music,586101,"[10402, 18]",2021-01-14,6.899,5.401,147,en,False
2580,Les Fantasmes,Fantasies,768127,"[35, 10749]",2021-08-18,6.902,5.0,103,fr,False
2581,Exorcismus,Exorcismus,63727,"[53, 27]",2010-12-29,8.886,5.5,114,en,False
2582,Voyage to the Planet of Prehistoric Women,Voyage to the Planet of Prehistoric Women,36530,"[12, 878]",1968-10-01,10.573,3.2,43,en,False
2583,ลุ้นรักป่วน ก๊วนแฟนเก่า,Congrats My Ex!,1193721,"[10749, 35]",2023-11-16,10.566,7.8,2,th,False
2584,Dark Was the Night,Dark Was the Night,300467,"[27, 53]",2014-10-17,7.885,5.6,247,en,False
2585,The End of Violence,The End of Violence,46625,"[18, 53]",1997-09-12,9.331,5.3,65,en,False
2586,十三太保,The Heroic Ones,36261,"[28, 18, 36]",1970-08-14,10.546,6.5,28,zh,False
2587,No Way Back,No Way Back,37431,"[28, 80, 53]",1995-05-12,10.543,4.8,57,en,False
2588,ミュージアム,Museum,392681,"[18, 53]",2016-11-12,7.442,6.6,77,ja,False
2589,Заложники,Hostages,437623,[18],2017-04-20,10.515,6.2,53,ru,False
2590,Las 13 rosas,The 13 Roses,27605,[18],2007-10-19,10.515,6.6,87,es,False
2591,Ostwind - Aris Ankunft,Windstorm 4,550755,"[10751, 12, 18]",2019-02-28,10.508,6.9,68,de,False
2592,For the Love of Money,For the Love of Money,112130,"[18, 28, 53, 80]",2012-06-08,4.502,4.5,30,en,False
2593,Musarañas,Shrew's Nest,284305,"[27, 53, 18]",2014-09-21,8.629,6.9,293,es,False
2594,Fast & Furious 6,Fast & Furious 6,82992,"[28, 53, 80]",2013-05-21,8.038,6.819,10493,en,False
2595,Sahara,Sahara,47808,"[28, 12, 18, 10749]",1983-12-01,6.895,5.4,34,en,False
2596,Braqueurs,The Crew,393717,"[18, 80, 53]",2016-05-04,10.479,6.2,328,fr,False
2597,Call Jane,Call Jane,579496,"[18, 36]",2022-10-27,8.398,6.547,171,en,False
2598,Soldiers of the Damned,Soldiers of the Damned,345287,"[27, 10752, 28, 53]",2015-10-07,10.465,6.3,51,en,False
2599,Der Mann aus dem Eis,Iceman,467546,"[12, 18]",2017-11-30,7.127,6.3,117,de,False
2600,La vendedora de rosas,The Rose Seller,97038,"[18, 80]",1998-05-13,9.872,7.7,125,es,False
2601,Last Scene Alive: An Aurora Teagarden Mystery,Last Scene Alive: An Aurora Teagarden Mystery,494466,"[9648, 10770, 80, 18]",2018-01-07,10.444,7.2,76,en,False
2602,Forte,Ballsy Girl,613368,[35],2020-04-15,10.443,5.3,266,fr,False
2603,Mirreyes contra Godínez,Mirreyes contra Godínez,554753,[35],2019-01-25,7.877,6.9,109,es,False
2604,McCanick,McCanick,214140,"[80, 18, 53]",2014-02-17,10.438,4.7,44,en,False
2605,The Almond and the Seahorse,The Almond and the Seahorse,787791,"[18, 10749]",2022-12-16,7.476,4.8,11,en,False
2606,La Veuve Couderc,The Widow Couderc,76871,"[28, 18, 10749]",1971-09-15,6.107,6.9,83,fr,False
2607,Hell in the Pacific,Hell in the Pacific,31681,"[18, 10752]",1968-12-19,7.368,6.9,158,en,False
2608,Crock of Gold: A Few Rounds with Shane MacGowan,Crock of Gold: A Few Rounds with Shane MacGowan,730506,"[99, 36, 18]",2020-12-04,10.423,8.1,19,en,False
2609,Walking Tall Part II,Walking Tall Part II,72455,"[28, 12, 18, 80]",1975-09-28,10.423,5.4,29,en,False
2610,La Ch'tite Famille,Family Is Family,456165,[35],2018-02-28,10.415,5.8,719,fr,False
2611,El Chicano,El Chicano,547590,[18],2019-05-03,8.185,6.494,77,en,False
2612,Beyond the Gates,Beyond the Gates,397981,"[12, 27]",2016-12-09,7.12,5.1,181,en,False
2613,You Can't Win 'Em All,You Can't Win 'Em All,161460,"[10752, 12, 35, 28]",1970-07-23,4.457,5.8,34,en,False
2614,Faraway Eyes,Faraway Eyes,534038,"[14, 35, 10749]",2020-03-07,9.203,5.1,36,en,False
2615,Effacer l'historique,Delete History,659699,[35],2020-08-26,8.375,4.9,220,fr,False
2616,Hostile Territory,Hostile Territory,766431,"[37, 28, 18, 36]",2022-04-22,10.38,7.2,85,en,False
2617,MVP 2: Most Vertical Primate,MVP 2: Most Vertical Primate,51438,"[35, 10751]",2001-10-05,6.113,6.0,50,en,False
2618,Jindabyne,Jindabyne,4657,"[80, 18, 9648, 53]",2006-07-20,5.183,5.4,69,en,False
2619,Edmond,"Cyrano, My Love",544510,"[35, 36]",2018-11-10,7.4,7.5,493,fr,False
2620,Summit Fever,Summit Fever,994441,[53],2022-10-13,8.756,5.5,54,en,False
2621,The Night Visitor,The Night Visitor,72086,"[53, 9648, 27]",1971-02-10,10.347,6.2,43,en,False
2622,Burnt Offerings,Burnt Offerings,13549,"[27, 53, 9648]",1976-10-18,6.358,6.5,232,en,False
2623,The Zodiac,The Zodiac,11345,"[80, 18, 53, 27]",2005-07-31,9.359,5.5,121,en,False
2624,Blind,Blind,364733,"[18, 10749]",2017-07-14,10.321,6.1,143,en,False
2625,Woman of Straw,Woman of Straw,4999,"[80, 18, 53]",1964-04-28,10.321,6.1,48,en,False
2626,O Menino Que Matou Meus Pais,The Boy Who Killed My Parents,800305,"[80, 18, 53]",2021-09-24,6.871,6.299,201,pt,False
2627,Aurora Teagarden Mysteries: The Disappearing Game,Aurora Teagarden Mysteries: The Disappearing Game,531158,"[10770, 18, 80, 9648]",2018-07-29,10.315,7.0,71,en,False
2628,The Man Who Haunted Himself,The Man Who Haunted Himself,4910,"[53, 18]",1970-09-17,10.31,6.1,64,en,False
2629,Mutafukaz,MFKZ,461615,"[878, 16, 28, 80, 35]",2018-05-23,7.611,7.097,294,fr,False
2630,ഭീമൻ്റെ വഴി,Bheemante Vazhi,860776,"[35, 18]",2021-12-03,8.141,5.9,9,ml,False
2631,All Stars,All Stars,189680,"[10751, 35, 10402]",2013-05-01,10.298,5.6,43,en,False
2632,Deux moi,"Someone, Somewhere",583268,"[18, 10749, 35]",2019-09-11,7.61,6.395,636,fr,False
2633,Los últimos días,The Last Days,168138,"[878, 12, 53]",2013-03-27,6.354,6.1,332,es,False
2634,Whoever Slew Auntie Roo?,Whoever Slew Auntie Roo?,6976,"[27, 53]",1972-02-11,10.276,6.3,67,en,False
2635,Journey to Space,Journey to Space,325263,[99],2015-02-13,5.095,6.3,33,en,False
2636,A Dangerous Man: Lawrence After Arabia,A Dangerous Man: Lawrence After Arabia,124902,"[18, 36, 10770]",1992-04-18,4.402,6.4,14,en,False
2637,Loch Ness,Loch Ness,51043,[10751],1996-08-23,6.849,5.6,106,en,False
2638,മരക്കാർ - അറബിക്കടലിൻ്റെ സിംഹം,Marakkar: Lion of the Arabian Sea,617405,"[36, 10752, 28]",2021-12-01,10.251,6.1,20,ml,False
2639,La Source des femmes,The Source,56418,"[35, 18]",2011-11-02,10.251,6.7,168,fr,False
2640,Lost in Florence,Lost in Florence,431244,"[12, 18, 10749]",2017-01-27,10.245,4.9,53,en,False
2641,The Pool นรก 6 เมตร,The Pool,550201,"[53, 27]",2018-09-27,10.238,6.0,332,th,False
2642,Cloak and Dagger,Cloak and Dagger,44043,"[18, 53, 10752]",1946-09-28,10.235,6.3,59,en,False
2643,The Dead Girl,The Dead Girl,13551,"[9648, 18, 80, 53]",2006-11-07,8.599,6.0,220,en,False
2644,The Haunting of Hell Hole Mine,The Haunting of Hell Hole Mine,809347,"[27, 53, 9648]",2023-05-18,5.623,4.5,8,en,False
2645,Chain of Command,Chain of Command,352978,"[53, 12, 28]",2015-08-30,10.223,5.008,61,en,False
2646,Crime Spree,Crime Spree,6277,"[35, 80, 28]",2003-04-16,10.217,5.6,97,en,False
2647,Пришелец,Forsaken,555630,"[12, 878, 18]",2018-11-08,8.543,3.4,48,ru,False
2648,Midnight Lace,Midnight Lace,12617,"[9648, 53]",1960-10-13,6.845,6.5,112,en,False
2649,Tyrannosaur,Tyrannosaur,76543,"[18, 10749]",2011-10-07,10.199,7.2,442,en,False
2650,Daylight's End,Daylight's End,399894,"[28, 27, 878]",2016-04-16,7.098,5.8,163,en,False
2651,The Silent Enemy,The Silent Enemy,25387,"[36, 10752]",1958-03-04,10.198,5.4,15,en,False
2652,Sirènes,Sirènes,1170719,"[53, 35]",2024-03-15,10.196,5.4,29,fr,False
2653,The Dead Room,The Dead Room,354924,"[27, 53]",2015-10-01,10.191,5.1,108,en,False
2654,Wild Oats,Wild Oats,406992,"[35, 18]",2016-09-22,6.356,6.2,92,en,False
2655,Mach 2,Mach 2,52842,"[28, 53]",2001-01-01,10.178,4.7,6,en,False
2656,Cop Car,Cop Car,310133,"[80, 53]",2015-07-08,9.844,5.9,840,en,False
2657,MirrorMask,MirrorMask,14517,[14],2005-01-25,9.091,6.406,325,en,False
2658,Mandibules,Mandibles,638965,"[35, 14]",2021-05-19,10.164,6.287,540,fr,False
2659,El crack cero,The Crack: Inception,613092,"[18, 53]",2019-10-04,10.161,6.6,37,es,False
2660,The Scarlet and the Black,The Scarlet and the Black,44691,"[18, 36, 10770, 10752]",1983-02-02,10.123,7.0,56,en,False
2661,Le retour du héros,Return of the Hero,457435,"[36, 35]",2018-02-14,10.118,6.257,585,fr,False
2662,"Three Bedrooms, One Corpse: An Aurora Teagarden Mystery","Three Bedrooms, One Corpse: An Aurora Teagarden Mystery",393737,"[9648, 10770, 80, 18]",2016-06-12,6.098,6.7,92,en,False
2663,Apaches,Apaches: Gang of Paris,949903,"[18, 53]",2023-03-29,5.876,6.234,92,fr,False
2664,Madres,Madres,796428,"[27, 9648]",2021-10-08,6.519,5.8,89,en,False
2665,Memoria de mis putas tristes,Memories of My Melancholy Whores,114286,"[18, 10749]",2011-10-13,5.765,6.5,56,es,False
2666,Dead in a Week (Or Your Money Back),Dead in a Week (Or Your Money Back),468219,"[35, 28, 18]",2018-09-12,7.838,6.3,334,en,False
2667,Mommy's Little Boy,Mommy's Little Boy,448090,"[53, 10770]",2017-03-18,10.093,5.7,19,en,False
2668,The Hanoi Hilton,The Hanoi Hilton,73091,"[10752, 18]",1987-03-27,10.086,5.8,16,en,False
2669,Kill Mode,Kill Mode,526120,"[878, 28]",2020-03-17,10.083,5.1,59,en,False
2670,Arachnid,Arachnid,12587,"[12, 27, 878]",2001-06-29,7.401,4.1,69,en,False
2671,Big Brood,Big Brood,1175182,"[27, 878]",2023-10-13,8.161,8.0,1,en,False
2672,Русский рейд,Russian Raid,651793,[28],2020-10-01,10.059,5.0,22,ru,False
2673,Filip,Filip,999125,"[18, 36, 10752]",2023-03-03,4.568,6.8,32,pl,False
2674,Cosa de brujas,The Witch Affair,95980,"[18, 53]",2003-01-17,4.597,5.2,9,es,False
2675,అన్నీ మంచి శకునములే,Anni Manchi Sakunamule,1032293,"[35, 10751, 10749]",2023-05-18,4.298,5.4,7,te,False
2676,Miss Bala,Miss Bala,77635,"[18, 28]",2011-10-14,6.577,6.6,171,es,False
2677,Walking Tall: The Payback,Walking Tall: The Payback,15066,"[80, 12, 28]",2007-02-20,8.974,6.0,55,en,False
2678,Asedio,Siege (Asedio),1090868,"[18, 53]",2023-05-05,8.388,5.1,51,es,False
2679,The Preppie Connection,The Preppie Connection,362478,"[18, 80]",2016-03-18,9.985,6.4,91,en,False
2680,บางกอกแดนเจอรัส เพชฌฆาตเงียบ อันตราย,Bangkok Dangerous,3173,"[53, 28, 80, 18]",2000-11-24,6.83,5.7,67,th,False
2681,Solitary Man,Solitary Man,36691,"[35, 18, 10749]",2009-09-07,9.975,5.9,298,en,False
2682,Taxi a Gibraltar,Taxi to Treasure Rock,542922,[35],2019-03-15,9.965,5.3,78,es,False
2683,Felkészülés meghatározatlan ideig tartó együttlétre,Preparations to Be Together for an Unknown Period of Time,727002,[18],2020-09-24,9.962,6.3,33,hu,False
2684,The Blackwell Ghost,The Blackwell Ghost,470528,[27],2017-08-11,5.522,6.5,90,en,False
2685,Zoe,Zoe,458005,"[878, 10749, 53]",2018-07-19,9.95,6.0,388,en,False
2686,Gun,Gun,51250,"[28, 80]",2014-02-28,5.03,5.5,82,en,False
2687,Who's Got the Action?,Who's Got the Action?,85929,[35],1962-12-25,9.946,5.2,11,en,False
2688,Foo Fighters: Back and Forth,Foo Fighters: Back and Forth,61488,"[99, 10402]",2011-04-05,9.943,7.5,103,en,False
2689,Maze,Maze,464566,"[18, 36, 53]",2017-09-22,6.811,5.8,83,en,False
2690,Winged Creatures,Winged Creatures,16056,"[80, 18]",2009-07-08,8.066,5.9,139,en,False
2691,Maigret,Maigret,752564,"[9648, 18]",2022-02-23,9.923,5.8,250,fr,False
2692,Momo,Finding Momo,443398,[35],2017-12-27,9.923,5.236,248,fr,False
2693,Agatha and the Midnight Murders,Agatha and the Midnight Murders,749395,"[9648, 18]",2020-10-07,9.904,6.439,41,en,False
2694,The Rider,The Rider,453278,"[18, 37]",2018-03-28,9.895,7.3,480,en,False
2695,Map of the Sounds of Tokyo,Map of the Sounds of Tokyo,46458,"[53, 18, 10749]",2009-12-02,4.992,5.1,56,en,False
2696,Patrick,Patrick,478159,"[10751, 35]",2018-06-29,8.066,6.7,242,en,False
2697,Peterloo,Peterloo,399440,"[36, 18]",2018-11-01,6.317,6.8,138,en,False
2698,A Good Woman Is Hard to Find,A Good Woman Is Hard to Find,500656,"[53, 80]",2019-10-25,9.88,6.1,165,en,False
2699,The Kindergarten Teacher,The Kindergarten Teacher,489927,[18],2018-09-23,9.877,6.58,337,en,False
2700,I Am Woman,I Am Woman,531033,"[18, 10402]",2020-08-28,9.864,6.5,33,en,False
2701,Gauguin : Voyage de Tahiti,Gauguin: Voyage to Tahiti,446132,"[18, 10749]",2017-09-20,9.862,5.7,118,fr,False
2702,A Good Marriage,A Good Marriage,288281,[53],2014-10-03,9.857,5.3,445,en,False
2703,Dictado,Childish Games,120194,"[18, 27, 53]",2012-03-09,9.855,5.4,37,es,False
2704,Bye Bye Barry,Bye Bye Barry,1180248,[99],2023-11-20,9.849,8.0,15,en,False
2705,Love at First Dance,Love at First Dance,525456,"[10749, 10770]",2018-06-16,9.845,5.9,44,en,False
2706,सत्यप्रेम की कथा,Satyaprem Ki Katha,1020376,"[18, 10749]",2023-06-29,6.745,6.8,30,hi,False
2707,The Fast and the Furious,The Fast and the Furious,9799,"[28, 80, 53]",2001-06-22,7.144,6.983,9882,en,False
2708,Je te veux moi non plus,Je te veux moi non plus,799844,"[35, 10749]",2021-03-26,6.067,5.587,155,fr,False
2709,Villaviciosa de al lado,A Stroke of Luck,375868,"[10749, 18, 35]",2016-12-02,9.82,4.961,192,es,False
2710,Le voyage de Fanny,Fanny's Journey,384581,"[18, 36]",2016-05-18,8.057,7.3,172,fr,False
2711,Pájaros,Birds Flying East,1130428,"[12, 35, 18]",2024-04-05,7.555,6.5,30,es,False
2712,Bosque de sombras,The Backwoods,12677,"[27, 53, 28]",2006-09-24,5.182,5.5,96,es,False
2713,Conviction,Conviction,45094,[18],2010-10-15,9.799,7.069,583,en,False
2714,Ironheart,Ironheart,193385,"[28, 80]",1992-11-25,9.794,5.9,35,en,False
2715,Desierto,Desierto,258363,"[53, 18]",2015-04-12,9.052,6.1,359,en,False
2716,Die Heinzels - Rückkehr der Heinzelmännchen,The Elfkins: Baking a Difference,638220,"[10751, 16, 35, 14]",2019-10-08,9.771,6.5,47,de,False
2717,Office Uprising,Office Uprising,381237,"[35, 27, 28]",2018-06-19,6.303,5.3,226,en,False
2718,Fleuve noir,Black Tide,446170,"[53, 9648]",2018-07-18,9.762,5.8,271,fr,False
2719,The Sound of 007,The Sound of 007,1028506,"[99, 10402]",2022-10-04,6.242,7.205,39,en,False
